epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.21019,6.90114,39.24,4.20068,0,0,0,0,5.87396,9.85973,4.1596,0,0,0
2,10.0202,6.85656,28.1802,4.20475,0,0,0,0,5.87419,9.86188,4.1603,1.22525e-05,1.22525e-05,1.22525e-05
3,15.8849,6.25123,22.614,4.1695,0,0,0,0,5.87443,9.86418,4.16097,2.401e-05,2.401e-05,2.401e-05
4,21.4056,6.2626,19.9439,4.20351,0,0,0,0,5.87467,9.86595,4.16165,3.52725e-05,3.52725e-05,3.52725e-05
5,26.7303,6.29494,16.4247,4.18374,0,0,0,0,5.87489,9.86777,4.16227,4.604e-05,4.604e-05,4.604e-05
6,32.0924,6.83708,52.9799,4.22488,0,0,0,0,5.8751,9.86953,4.16289,5.63125e-05,5.63125e-05,5.63125e-05
7,37.4607,6.28427,21.9698,4.19028,0,0,0,0,5.87534,9.87339,4.16353,6.609e-05,6.609e-05,6.609e-05
8,42.7814,6.078,12.8264,4.1801,0,0,0,0,5.87556,9.87509,4.16405,7.53725e-05,7.53725e-05,7.53725e-05
9,48.1217,6.53613,19.7673,4.19799,0,0,0,0,5.87576,9.8765,4.16463,8.416e-05,8.416e-05,8.416e-05
10,53.4615,6.22304,35.0577,4.07804,0,0,0,0,5.87597,9.87621,4.16525,9.24525e-05,9.24525e-05,9.24525e-05
11,58.8558,6.39503,18.0723,4.16763,0,0,0,0,5.87617,9.87997,4.16584,0.00010025,0.00010025,0.00010025
12,64.3696,6.5627,30.0225,4.09961,0,0,0,0,5.87636,9.88211,4.16648,0.000107553,0.000107553,0.000107553
13,69.8633,6.52823,26.3255,4.12387,0,0,0,0,5.87654,9.88628,4.16712,0.00011436,0.00011436,0.00011436
14,75.2414,6.22018,17.1238,4.10478,0,0,0,0,5.8767,9.88853,4.16777,0.000120672,0.000120672,0.000120672
15,80.496,6.20964,14.6107,4.1715,0,0,0,0,5.87685,9.89081,4.16839,0.00012649,0.00012649,0.00012649
16,85.6992,6.37283,18.1744,4.15536,0,0,0,0,5.87701,9.89229,4.169,0.000131813,0.000131813,0.000131813
17,91.1746,5.75279,24.331,4.11172,0,0,0,0,5.87715,9.89674,4.16961,0.00013664,0.00013664,0.00013664
18,96.4874,6.3091,28.9,4.11422,0,0,0,0,5.87715,9.89674,4.16961,0.000140972,0.000140972,0.000140972
19,101.952,6.77233,41.1108,4.02947,0,0,0,0,5.87742,9.90244,4.17093,0.00014481,0.00014481,0.00014481
20,107.274,6.49226,25.1659,3.97616,0,0,0,0,5.87742,9.90244,4.17093,0.000148153,0.000148153,0.000148153
21,112.841,6.92085,40.3784,4.02442,0,0,0,0,5.87762,9.91032,4.17223,0.000151,0.000151,0.000151
22,118.203,6.34258,24.6917,3.99997,0,0,0,0,5.87762,9.91032,4.17223,0.000153353,0.000153353,0.000153353
23,123.578,6.14593,17.9743,4.09264,0,0,0,0,5.87775,9.91816,4.17356,0.00015521,0.00015521,0.00015521
24,128.824,5.55284,18.0916,4.17467,0,0,0,0,5.87775,9.91816,4.17356,0.000156573,0.000156573,0.000156573
25,134.166,6.53748,24.7009,4.07061,0,0,0,0,5.87792,9.92585,4.17495,0.00015744,0.00015744,0.00015744
