epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,246.159,0.74233,1.60945,0.81707,0.01408,0.66667,0.40694,0.254,0.70991,4.07151,0.77937,0.000245364,0.000245364,0.000245364
44,251.663,0.58269,1.40245,0.825,0.01408,0.66667,0.40694,0.254,0.70991,4.07151,0.77937,0.000246949,0.000246949,0.000246949
45,257.192,0.63313,1.46273,0.84044,0.01022,0.5,0.38813,0.22803,0.72476,4.01948,0.78489,0.000248336,0.000248336,0.000248336
46,262.727,0.64557,1.65333,0.79049,0.01022,0.5,0.38813,0.22803,0.72476,4.01948,0.78489,0.000249525,0.000249525,0.000249525
47,268.371,0.70786,1.59237,0.8354,0.01198,0.5,0.29762,0.20734,0.72652,3.99727,0.78487,0.000250516,0.000250516,0.000250516
48,273.958,0.67989,1.3462,0.77602,0.01198,0.5,0.29762,0.20734,0.72652,3.99727,0.78487,0.000251309,0.000251309,0.000251309
49,279.612,0.72674,1.49224,0.84314,0.01328,0.5,0.292,0.16715,0.69793,3.97175,0.78641,0.000251904,0.000251904,0.000251904
50,285.127,0.65697,1.41941,0.81014,0.01328,0.5,0.292,0.16715,0.69793,3.97175,0.78641,0.000252301,0.000252301,0.000252301
51,290.777,0.63158,1.32843,0.78544,0.02118,0.66667,0.31018,0.16051,0.68008,3.92526,0.77877,0.0002525,0.0002525,0.0002525
52,296.387,0.64686,1.28369,0.80794,0.02118,0.66667,0.31018,0.16051,0.68008,3.92526,0.77877,0.000252501,0.000252501,0.000252501
53,301.989,0.5751,1.41078,0.83778,0.02118,0.66667,0.31018,0.16051,0.68008,3.92526,0.77877,0.000252304,0.000252304,0.000252304
54,307.621,0.67013,1.60678,0.84285,0.02064,0.66667,0.345,0.20481,0.72575,3.88477,0.78309,0.000251909,0.000251909,0.000251909
55,313.14,0.70042,1.30351,0.84094,0.02064,0.66667,0.345,0.20481,0.72575,3.88477,0.78309,0.000251316,0.000251316,0.000251316
56,318.782,0.71446,1.36553,0.7883,0.02064,0.66667,0.345,0.20481,0.72575,3.88477,0.78309,0.000250525,0.000250525,0.000250525
57,324.351,0.60204,1.43314,0.82967,0.0188,0.66667,0.43429,0.26498,0.74484,3.84728,0.78443,0.000249536,0.000249536,0.000249536
58,329.907,0.68564,1.43043,0.78555,0.0188,0.66667,0.43429,0.26498,0.74484,3.84728,0.78443,0.000248349,0.000248349,0.000248349
59,335.601,0.6198,1.29385,0.84691,0.0188,0.66667,0.43429,0.26498,0.74484,3.84728,0.78443,0.000246964,0.000246964,0.000246964
60,341.188,0.61166,1.24867,0.82402,0.02019,0.66667,0.42643,0.26474,0.75034,3.79631,0.78604,0.000245381,0.000245381,0.000245381
61,346.748,0.54507,1.22804,0.8116,0.02019,0.66667,0.42643,0.26474,0.75034,3.79631,0.78604,0.0002436,0.0002436,0.0002436
62,352.297,0.57052,1.40221,0.84636,0.02019,0.66667,0.42643,0.26474,0.75034,3.79631,0.78604,0.000241621,0.000241621,0.000241621
63,357.882,0.58144,1.41386,0.8639,0.01885,0.66667,0.41458,0.27103,0.76187,3.73795,0.78895,0.000239444,0.000239444,0.000239444
64,363.482,0.60748,1.20648,0.79824,0.01885,0.66667,0.41458,0.27103,0.76187,3.73795,0.78895,0.000237069,0.000237069,0.000237069
65,369.013,0.57605,1.23376,0.82849,0.01885,0.66667,0.41458,0.27103,0.76187,3.73795,0.78895,0.000234496,0.000234496,0.000234496
66,374.68,0.62061,1.27099,0.84202,0.01553,0.66667,0.4975,0.36535,0.76251,3.66333,0.78977,0.000231725,0.000231725,0.000231725
67,380.522,0.66991,1.19521,0.82043,0.01553,0.66667,0.4975,0.36535,0.76251,3.66333,0.78977,0.000228756,0.000228756,0.000228756
68,386.648,0.53316,1.25049,0.767,0.01553,0.66667,0.4975,0.36535,0.76251,3.66333,0.78977,0.000225589,0.000225589,0.000225589
69,392.093,0.65706,1.35537,0.83141,0.01516,0.66667,0.66333,0.53099,0.73474,3.58052,0.78717,0.000222224,0.000222224,0.000222224
70,397.578,0.61388,1.40012,0.8595,0.01516,0.66667,0.66333,0.53099,0.73474,3.58052,0.78717,0.000218661,0.000218661,0.000218661
71,403.285,0.5735,1.21478,0.76829,0.01516,0.66667,0.66333,0.53099,0.73474,3.58052,0.78717,0.0002149,0.0002149,0.0002149
72,409.146,0.52817,1.071,0.82244,0.01313,0.66667,0.66333,0.58047,0.73822,3.51965,0.78726,0.000210941,0.000210941,0.000210941
73,414.835,0.49022,1.23331,0.84867,0.01313,0.66667,0.66333,0.58047,0.73822,3.51965,0.78726,0.000206784,0.000206784,0.000206784
74,420.337,0.55363,1.24903,0.84801,0.01313,0.66667,0.66333,0.58047,0.73822,3.51965,0.78726,0.000202429,0.000202429,0.000202429
75,426.065,0.53863,1.20927,0.79661,0.0121,0.66667,0.66333,0.56383,0.74823,3.43642,0.78883,0.000197876,0.000197876,0.000197876
76,431.723,0.55121,1.25818,0.83056,0.0121,0.66667,0.66333,0.56383,0.74823,3.43642,0.78883,0.000193125,0.000193125,0.000193125
77,437.251,0.54657,1.22466,0.79267,0.0121,0.66667,0.66333,0.56383,0.74823,3.43642,0.78883,0.000188176,0.000188176,0.000188176
78,442.867,0.54537,1.13968,0.80141,0.01249,0.66667,0.66333,0.55558,0.72605,3.34614,0.78441,0.000183029,0.000183029,0.000183029
79,448.513,0.53447,1.20026,0.81165,0.01249,0.66667,0.66333,0.55558,0.72605,3.34614,0.78441,0.000177684,0.000177684,0.000177684
80,454.073,0.55409,1.24826,0.85369,0.01249,0.66667,0.66333,0.55558,0.72605,3.34614,0.78441,0.000172141,0.000172141,0.000172141
81,459.738,0.53145,1.21254,0.82551,0.90518,0.33333,0.66333,0.55557,0.68984,3.26636,0.77551,0.0001664,0.0001664,0.0001664
82,465.236,0.54718,1.14749,0.78213,0.90518,0.33333,0.66333,0.55557,0.68984,3.26636,0.77551,0.000160461,0.000160461,0.000160461
83,470.934,0.54931,1.03629,0.77581,0.90518,0.33333,0.66333,0.55557,0.68984,3.26636,0.77551,0.000154324,0.000154324,0.000154324
84,476.478,0.56338,1.40426,0.81412,0.94121,0.33333,0.66333,0.57212,0.65027,3.18984,0.77015,0.000147989,0.000147989,0.000147989
85,481.805,0.49702,1.17547,0.77846,0.94121,0.33333,0.66333,0.57212,0.65027,3.18984,0.77015,0.000141456,0.000141456,0.000141456
86,487.018,0.53408,1.13546,0.79149,0.94121,0.33333,0.66333,0.57212,0.65027,3.18984,0.77015,0.000134725,0.000134725,0.000134725
87,492.408,0.50939,1.14298,0.828,0.94121,0.33333,0.66333,0.57212,0.65027,3.18984,0.77015,0.000127796,0.000127796,0.000127796
88,497.943,0.49032,1.1819,0.80989,0.92814,0.33333,0.66426,0.58064,0.62151,3.10645,0.76885,0.000120669,0.000120669,0.000120669
89,503.626,0.5012,1.07707,0.79001,0.92814,0.33333,0.66426,0.58064,0.62151,3.10645,0.76885,0.000113344,0.000113344,0.000113344
90,508.989,0.47386,1.21643,0.81859,0.92814,0.33333,0.66426,0.58064,0.62151,3.10645,0.76885,0.000105821,0.000105821,0.000105821
91,513.872,0.63327,1.87035,0.82933,0.92814,0.33333,0.66426,0.58064,0.62151,3.10645,0.76885,9.81e-05,9.81e-05,9.81e-05
92,518.816,0.50588,1.43359,0.7882,0.9161,0.33333,0.66425,0.58046,0.61322,3.03877,0.76636,9.0181e-05,9.0181e-05,9.0181e-05
93,523.747,0.54609,1.62048,0.80754,0.9161,0.33333,0.66425,0.58046,0.61322,3.03877,0.76636,8.2064e-05,8.2064e-05,8.2064e-05
94,528.68,0.45058,1.31832,0.82143,0.9161,0.33333,0.66425,0.58046,0.61322,3.03877,0.76636,7.3749e-05,7.3749e-05,7.3749e-05
95,533.436,0.53312,1.66099,0.80313,0.9161,0.33333,0.66425,0.58046,0.61322,3.03877,0.76636,6.5236e-05,6.5236e-05,6.5236e-05
96,538.67,0.47172,1.44871,0.85116,0.90808,0.62052,0.66435,0.58047,0.60191,2.99131,0.76995,5.6525e-05,5.6525e-05,5.6525e-05
97,543.507,0.5962,1.7597,0.80827,0.90808,0.62052,0.66435,0.58047,0.60191,2.99131,0.76995,4.7616e-05,4.7616e-05,4.7616e-05
98,548.797,0.48603,1.42334,0.78182,0.90808,0.62052,0.66435,0.58047,0.60191,2.99131,0.76995,3.8509e-05,3.8509e-05,3.8509e-05
99,553.667,0.53551,1.45832,0.80263,0.90808,0.62052,0.66435,0.58047,0.60191,2.99131,0.76995,2.9204e-05,2.9204e-05,2.9204e-05
100,558.555,0.55333,1.49183,0.77456,0.86929,0.66667,0.66439,0.58048,0.58285,2.90877,0.76666,1.9701e-05,1.9701e-05,1.9701e-05
