epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,203.139,0.56009,1.69164,0.91413,0.00333,1,0.995,0.65627,0.65689,2.70764,0.89103,0.00023149,0.00023149,0.00023149
16,217.044,0.56545,1.51961,0.94612,0.00333,1,0.995,0.63903,0.7742,2.70172,0.93934,0.000244313,0.000244313,0.000244313
17,230.746,0.62277,1.47586,0.92752,0.00333,1,0.8271,0.58008,0.75227,2.72003,0.9249,0.00025664,0.00025664,0.00025664
18,244.066,0.53135,1.33074,0.91629,0.00333,1,0.79386,0.60186,0.66236,2.70408,0.90612,0.000268473,0.000268473,0.000268473
19,257.531,0.53024,1.26711,0.89705,0.00333,1,0.995,0.6979,0.53135,2.64653,0.8542,0.00027981,0.00027981,0.00027981
20,271.157,0.54579,1.23918,0.89695,0.00333,1,0.995,0.78952,0.43965,2.56904,0.83128,0.000290653,0.000290653,0.000290653
21,285.111,0.50574,1.11119,0.90964,0.00333,1,0.995,0.86033,0.43779,2.53677,0.81806,0.000301,0.000301,0.000301
22,298.901,0.45583,1.08722,0.85698,0.00333,1,0.995,0.86908,0.469,2.50022,0.81498,0.000310852,0.000310852,0.000310852
23,312.54,0.46306,1.02632,0.89413,0.00333,1,0.995,0.88267,0.47609,2.45984,0.8114,0.00032021,0.00032021,0.00032021
24,326.119,0.57929,1.04118,0.93692,0.01155,1,0.995,0.90071,0.42553,2.41548,0.79711,0.000329072,0.000329072,0.000329072
25,340.091,0.48567,0.97869,0.88682,0.69296,1,0.995,0.88033,0.37883,2.36877,0.77471,0.00033744,0.00033744,0.00033744
26,353.835,0.51948,0.96514,0.92227,0.87648,1,0.995,0.92029,0.3394,2.3313,0.75712,0.000345313,0.000345313,0.000345313
27,367.599,0.47135,0.96161,0.90999,0.09562,1,0.995,0.96511,0.31522,2.32946,0.74849,0.00035269,0.00035269,0.00035269
28,381.082,0.53809,0.94384,0.89662,0.01267,1,0.995,0.96511,0.32182,2.36707,0.75044,0.000359573,0.000359573,0.000359573
29,394.632,0.54661,1.0056,0.90621,0.00497,1,0.995,0.89321,0.365,2.40573,0.75983,0.00036596,0.00036596,0.00036596
30,408.367,0.56234,0.99588,0.9176,0.00333,1,0.995,0.92082,0.35023,2.45208,0.75614,0.000371852,0.000371852,0.000371852
31,422.163,0.49226,0.84803,0.94013,0.00333,1,0.995,0.93267,0.32165,2.46098,0.75483,0.00037725,0.00037725,0.00037725
32,435.77,0.46334,0.86044,0.9274,0.00333,1,0.995,0.95864,0.33457,2.4361,0.76364,0.000382153,0.000382153,0.000382153
33,449.29,0.49346,0.83706,0.85571,0.00333,1,0.995,0.95864,0.3482,2.46252,0.76616,0.00038656,0.00038656,0.00038656
34,463.222,0.49558,0.84087,0.90544,0.01396,1,0.995,0.8584,0.47868,2.45039,0.79587,0.000390473,0.000390473,0.000390473
35,477.146,0.52074,1.01438,0.88602,0.88328,1,0.995,0.86907,0.50155,2.30808,0.80367,0.00039389,0.00039389,0.00039389
36,490.464,0.49801,0.89208,0.86697,0.99727,1,0.995,0.92524,0.43036,2.15052,0.7876,0.000396812,0.000396812,0.000396812
37,503.994,0.50881,0.85081,0.88466,0.96761,1,0.995,0.92524,0.45008,2.06053,0.79401,0.00039924,0.00039924,0.00039924
38,517.865,0.53406,0.84821,0.91283,0.94277,1,0.995,0.91059,0.41117,1.97227,0.77751,0.000401172,0.000401172,0.000401172
39,531.018,0.51077,0.85915,0.91378,0.96717,1,0.995,0.93267,0.36944,2.05773,0.76468,0.00040261,0.00040261,0.00040261
40,544.36,0.50118,0.84683,0.92348,1,0.63033,0.995,0.92588,0.38541,2.26521,0.77238,0.000403552,0.000403552,0.000403552
41,557.554,0.51422,0.87253,0.88456,0.97214,1,0.995,0.91823,0.38975,2.36015,0.77039,0.000404,0.000404,0.000404
42,570.943,0.52441,0.94501,0.94026,0.98693,1,0.995,0.89631,0.39848,2.34781,0.7658,0.000403953,0.000403953,0.000403953
43,584.897,0.45216,0.77506,0.86251,0.89933,1,0.995,0.94104,0.36291,2.30837,0.76404,0.00040341,0.00040341,0.00040341
44,597.94,0.57886,0.82965,0.92551,0.93792,1,0.995,0.92904,0.34174,2.34307,0.76938,0.000402372,0.000402372,0.000402372
45,610.98,0.44871,0.81446,0.90486,0.96258,0.83333,0.97214,0.88332,0.37057,2.35486,0.78387,0.00040084,0.00040084,0.00040084
46,624.012,0.49853,0.79095,0.88193,1,0.81562,0.995,0.9154,0.38976,2.32213,0.78866,0.000398813,0.000398813,0.000398813
47,637.756,0.37871,0.83358,0.84652,1,0.53766,0.995,0.92904,0.38168,2.24745,0.78506,0.00039629,0.00039629,0.00039629
48,650.668,0.50992,0.74236,0.90619,1,0.73729,0.995,0.92904,0.35352,2.19799,0.77674,0.000393273,0.000393273,0.000393273
49,663.971,0.39453,0.71065,0.85926,1,0.71549,0.995,0.96204,0.35454,2.15742,0.77468,0.00038976,0.00038976,0.00038976
50,676.898,0.46127,0.90378,0.8839,1,0.83899,0.995,0.94537,0.36501,2.16205,0.77989,0.000385752,0.000385752,0.000385752
51,690.34,0.51129,0.82787,0.89172,1,0.83142,0.995,0.89108,0.3756,2.17003,0.78782,0.00038125,0.00038125,0.00038125
52,703.552,0.48694,0.78625,0.90175,1,0.85449,0.995,0.89108,0.42031,2.17022,0.80331,0.000376253,0.000376253,0.000376253
53,717.219,0.41455,0.72505,0.85317,1,0.92874,0.995,0.87425,0.44967,2.14731,0.82447,0.00037076,0.00037076,0.00037076
54,731.02,0.43283,0.76968,0.85392,0.99865,1,0.995,0.866,0.44174,2.08831,0.81624,0.000364773,0.000364773,0.000364773
55,744.916,0.43289,0.78213,0.85008,0.97691,1,0.995,0.866,0.42202,2.05114,0.80879,0.00035829,0.00035829,0.00035829
56,758.362,0.52335,0.77129,0.8762,0.95658,1,0.995,0.88558,0.44859,2.01031,0.81476,0.000351313,0.000351313,0.000351313
57,772.235,0.45688,0.81639,0.89571,0.94812,1,0.995,0.88558,0.48413,1.96812,0.82307,0.00034384,0.00034384,0.00034384
58,785.901,0.47655,0.71425,0.86174,0.94273,1,0.995,0.866,0.48554,1.95899,0.8191,0.000335872,0.000335872,0.000335872
59,799.05,0.48192,0.7997,0.90643,0.94158,1,0.995,0.87167,0.46142,1.93135,0.81016,0.00032741,0.00032741,0.00032741
60,812.702,0.49133,0.77844,0.93243,0.93713,1,0.995,0.88259,0.40581,1.891,0.79249,0.000318453,0.000318453,0.000318453
61,826.342,0.44704,0.75207,0.87523,0.94793,1,0.995,0.92588,0.37984,1.82402,0.78481,0.000309,0.000309,0.000309
62,840.344,0.43647,0.72833,0.83632,0.95513,1,0.995,0.92029,0.37149,1.77293,0.78295,0.000299053,0.000299053,0.000299053
63,854.045,0.3878,0.72224,0.86087,0.94924,1,0.995,0.90148,0.3972,1.75221,0.79229,0.00028861,0.00028861,0.00028861
64,867.817,0.51725,0.86808,0.95638,0.95019,1,0.995,0.90148,0.44057,1.72964,0.80372,0.000277673,0.000277673,0.000277673
65,881.171,0.41064,0.70661,0.86462,0.9513,1,0.995,0.86908,0.46905,1.72412,0.80879,0.00026624,0.00026624,0.00026624
66,894.693,0.44249,0.69334,0.87028,0.95108,1,0.995,0.88267,0.43283,1.74773,0.79505,0.000254313,0.000254313,0.000254313
67,908.01,0.41843,0.70122,0.85389,0.9585,1,0.995,0.88267,0.38426,1.75105,0.78416,0.00024189,0.00024189,0.00024189
68,921.633,0.41104,0.69563,0.87314,0.94657,1,0.995,0.92029,0.3533,1.71411,0.77708,0.000228972,0.000228972,0.000228972
69,935.328,0.39877,0.66179,0.88374,0.94908,1,0.995,0.92029,0.34224,1.66617,0.77467,0.00021556,0.00021556,0.00021556
70,948.991,0.33894,0.63282,0.84364,0.95825,1,0.995,0.944,0.34513,1.60775,0.77458,0.000201652,0.000201652,0.000201652
71,962.326,0.3358,1.10101,0.78686,0.96665,1,0.995,0.95237,0.35519,1.54481,0.77528,0.00018725,0.00018725,0.00018725
72,975.804,0.30315,0.96655,0.76512,0.9753,1,0.995,0.95864,0.34859,1.47885,0.76978,0.000172353,0.000172353,0.000172353
73,988.723,0.28336,0.95463,0.8015,0.97768,1,0.995,0.93267,0.34274,1.45946,0.76301,0.00015696,0.00015696,0.00015696
74,1001.81,0.24753,0.87245,0.7925,0.98044,1,0.995,0.93679,0.335,1.45582,0.75595,0.000141073,0.000141073,0.000141073
75,1015.66,0.2536,0.92681,0.72945,0.98016,1,0.995,0.91229,0.33062,1.43767,0.748,0.00012469,0.00012469,0.00012469
76,1029.65,0.24914,0.88894,0.76163,0.97464,1,0.995,0.91059,0.32084,1.45301,0.74791,0.000107812,0.000107812,0.000107812
77,1042.98,0.25795,0.89848,0.76406,0.97034,1,0.995,0.91229,0.3211,1.47083,0.75207,9.044e-05,9.044e-05,9.044e-05
78,1055.82,0.26459,0.88224,0.75715,0.96914,1,0.995,0.91229,0.31728,1.48141,0.75096,7.25725e-05,7.25725e-05,7.25725e-05
79,1068.89,0.2274,0.86451,0.76182,0.97063,1,0.995,0.91229,0.31991,1.48093,0.75155,5.421e-05,5.421e-05,5.421e-05
80,1081.98,0.23393,0.926,0.82014,0.97009,1,0.995,0.91229,0.32291,1.46714,0.75236,3.53525e-05,3.53525e-05,3.53525e-05
