epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.94495,1.07879,3.10045,1.27398,0.00333,1,0.06275,0.04872,0.78502,3.08867,0.99773,0,0,0
2,7.12295,1.23864,3.28216,1.27222,0.00333,1,0.07832,0.063,0.80077,3.06948,0.99992,1.97171e-05,1.97171e-05,1.97171e-05
3,10.2795,1.02171,3.04451,1.14338,0.00333,1,0.09238,0.06194,0.76991,3.0621,0.98845,3.88686e-05,3.88686e-05,3.88686e-05
4,13.3448,0.87364,3.09429,1.11526,0.00333,1,0.14,0.10564,0.81016,2.95776,0.99547,5.74543e-05,5.74543e-05,5.74543e-05
5,16.6542,0.62229,2.93462,0.93025,0.00333,1,0.3485,0.28406,0.82958,2.86266,1.00319,7.54743e-05,7.54743e-05,7.54743e-05
6,20.2768,0.69072,3.0186,1.00516,0.00333,1,0.755,0.62857,0.88355,2.8189,1.02256,9.29286e-05,9.29286e-05,9.29286e-05
7,23.8293,0.68537,2.80819,0.98417,0.00333,1,0.863,0.70417,0.88063,2.77928,1.01521,0.000109817,0.000109817,0.000109817
8,27.3756,0.83808,2.81271,0.96297,0.00333,1,0.995,0.77982,0.82132,2.75074,0.98669,0.00012614,0.00012614,0.00012614
9,30.9424,0.70621,2.55143,0.99611,0.00333,1,0.995,0.82957,0.75848,2.76441,0.96035,0.000141897,0.000141897,0.000141897
10,34.4317,0.67547,2.5772,0.92087,0.00333,1,0.995,0.82957,0.79538,2.76512,0.9439,0.000157089,0.000157089,0.000157089
11,37.8479,0.82396,2.31143,0.98418,0.00333,1,0.995,0.79657,0.78368,2.79676,0.95389,0.000171714,0.000171714,0.000171714
12,41.3845,0.68504,2.19583,0.9644,0.00333,1,0.995,0.79657,0.79511,2.77507,0.9364,0.000185774,0.000185774,0.000185774
13,45.1467,0.54104,2.09248,0.90973,0.00333,1,0.995,0.79657,0.8841,2.68853,0.88842,0.000199269,0.000199269,0.000199269
14,48.7554,0.75271,2.18805,0.99094,0.00333,1,0.995,0.82957,0.84799,2.69785,0.88423,0.000212197,0.000212197,0.000212197
15,52.2236,0.70002,2.08624,1.09421,0.00333,1,0.995,0.82957,0.80603,2.68916,0.91248,0.00022456,0.00022456,0.00022456
16,55.7881,0.75701,1.92663,1.05923,0.00333,1,0.995,0.74686,0.79404,2.60731,0.88753,0.000236357,0.000236357,0.000236357
17,59.5302,0.6122,1.72136,0.92734,0.00333,1,0.995,0.77982,0.68605,2.54451,0.86485,0.000247589,0.000247589,0.000247589
18,62.8876,0.57016,1.68838,0.89123,0.00333,1,0.995,0.77982,0.68605,2.54451,0.86485,0.000258254,0.000258254,0.000258254
