epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,297.619,1.49828,1.68319,2.24846,0.00413,0.83333,0.0062,0.0013,3.05029,3.8868,4.30305,0.000245364,0.000245364,0.000245364
23,310.576,1.61879,1.71318,2.3926,0.00413,0.83333,0.00631,0.00131,3.05111,3.88623,4.3038,0.000248336,0.000248336,0.000248336
24,323.951,1.58699,1.75404,2.3864,0.00413,0.83333,0.00638,0.00132,3.04945,3.88542,4.30294,0.000250516,0.000250516,0.000250516
25,337.269,1.39268,1.63466,2.11719,0.00411,0.83333,0.00643,0.00132,3.04807,3.88448,4.30148,0.000251904,0.000251904,0.000251904
26,349.461,1.51991,1.58898,2.25438,0.00414,0.83333,0.00649,0.00132,3.04753,3.88361,4.30023,0.0002525,0.0002525,0.0002525
27,361.536,1.51799,1.62337,2.31222,0.00408,0.83333,0.0065,0.00132,3.04726,3.88334,4.29987,0.000252304,0.000252304,0.000252304
28,373.752,1.48189,1.63548,2.24328,0.00411,0.83333,0.00654,0.00133,3.04789,3.8829,4.30069,0.000251316,0.000251316,0.000251316
29,385.752,1.32455,1.7366,2.04647,0.00412,0.83333,0.00655,0.00134,3.04955,3.882,4.30159,0.000249536,0.000249536,0.000249536
30,397.98,1.46381,1.70413,2.24195,0.00414,0.83333,0.00661,0.00135,3.0516,3.88074,4.3036,0.000246964,0.000246964,0.000246964
31,410.04,1.4181,1.58582,2.24082,0.00416,0.83333,0.00666,0.00136,3.05431,3.87918,4.3056,0.0002436,0.0002436,0.0002436
32,422.269,1.52231,1.59485,2.2027,0.00417,0.83333,0.0067,0.00138,3.05719,3.87717,4.30592,0.000239444,0.000239444,0.000239444
33,434.042,1.34045,1.44936,2.10157,0.00414,0.83333,0.00661,0.00137,3.06111,3.87454,4.30559,0.000234496,0.000234496,0.000234496
34,446.101,1.27271,1.43477,2.07861,0.00414,0.83333,0.00662,0.00138,3.06584,3.87205,4.30548,0.000228756,0.000228756,0.000228756
35,458.073,1.45526,1.73571,2.29208,0.00414,0.83333,0.00662,0.00138,3.06872,3.86978,4.30414,0.000222224,0.000222224,0.000222224
36,470.126,1.40218,1.65968,2.23374,0.00412,0.83333,0.00662,0.0014,3.07182,3.86826,4.30384,0.0002149,0.0002149,0.0002149
37,481.929,1.37075,1.51704,2.24965,0.00411,0.83333,0.00659,0.00139,3.07439,3.86743,4.30493,0.000206784,0.000206784,0.000206784
38,494.042,1.38247,1.51595,2.16951,0.00408,0.83333,0.00664,0.00139,3.07631,3.86692,4.30599,0.000197876,0.000197876,0.000197876
39,506.028,1.53325,1.56916,2.33202,0.0041,0.83333,0.00669,0.0014,3.08021,3.86696,4.30831,0.000188176,0.000188176,0.000188176
40,517.857,1.3357,1.46534,2.16174,0.0041,0.83333,0.00672,0.0014,3.08374,3.86751,4.30964,0.000177684,0.000177684,0.000177684
41,529.809,1.23649,2.30014,2.09824,0.0041,0.83333,0.00676,0.00141,3.08654,3.86779,4.30957,0.0001664,0.0001664,0.0001664
42,541.75,1.24915,2.19587,2.05239,0.0041,0.83333,0.00682,0.00154,3.08947,3.86797,4.30991,0.000154324,0.000154324,0.000154324
43,553.771,1.20492,2.18373,2.06232,0.00408,0.83333,0.00682,0.00154,3.09249,3.8681,4.31023,0.000141456,0.000141456,0.000141456
44,565.672,1.11763,2.0288,2.00471,0.00408,0.83333,0.00679,0.00154,3.0948,3.86824,4.31015,0.000127796,0.000127796,0.000127796
45,577.861,1.05138,1.99908,1.95916,0.00408,0.83333,0.0067,0.00153,3.09729,3.86849,4.30887,0.000113344,0.000113344,0.000113344
46,589.579,1.0449,1.967,1.88016,0.0041,0.83333,0.00676,0.00155,3.10045,3.86818,4.30853,9.81e-05,9.81e-05,9.81e-05
47,601.781,0.97974,1.94434,1.78236,0.00409,0.83333,0.0072,0.00163,3.103,3.8674,4.30823,8.2064e-05,8.2064e-05,8.2064e-05
48,613.518,1.10516,1.90198,2.015,0.00408,0.83333,0.00727,0.00165,3.1072,3.86629,4.3087,6.5236e-05,6.5236e-05,6.5236e-05
49,625.663,1.04234,1.95313,1.84194,0.0041,0.83333,0.00735,0.00167,3.11019,3.86465,4.30775,4.7616e-05,4.7616e-05,4.7616e-05
50,637.336,1.03284,1.88099,1.90832,0.00408,0.83333,0.00736,0.00154,3.11328,3.86295,4.3063,2.9204e-05,2.9204e-05,2.9204e-05
