epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.56968,6.90114,39.24,4.20068,0,0,0,0,5.87396,9.85973,4.1596,0,0,0
2,11.0399,6.85656,28.1802,4.20475,0,0,0,0,5.87419,9.86188,4.1603,1.22525e-05,1.22525e-05,1.22525e-05
3,16.3486,6.25123,22.614,4.1695,0,0,0,0,5.87443,9.86418,4.16097,2.401e-05,2.401e-05,2.401e-05
4,21.676,6.2626,19.9439,4.20351,0,0,0,0,5.87467,9.86595,4.16165,3.52725e-05,3.52725e-05,3.52725e-05
5,26.9926,6.29494,16.4247,4.18374,0,0,0,0,5.87489,9.86777,4.16227,4.604e-05,4.604e-05,4.604e-05
6,32.2934,6.83708,52.9799,4.22488,0,0,0,0,5.8751,9.86953,4.16289,5.63125e-05,5.63125e-05,5.63125e-05
7,37.6256,6.28427,21.9698,4.19028,0,0,0,0,5.87534,9.87339,4.16353,6.609e-05,6.609e-05,6.609e-05
8,43.0048,6.078,12.8264,4.1801,0,0,0,0,5.87556,9.87509,4.16405,7.53725e-05,7.53725e-05,7.53725e-05
9,48.671,6.53613,19.7673,4.19799,0,0,0,0,5.87576,9.8765,4.16463,8.416e-05,8.416e-05,8.416e-05
10,54.4279,6.22304,35.0577,4.07804,0,0,0,0,5.87597,9.87621,4.16525,9.24525e-05,9.24525e-05,9.24525e-05
11,59.8119,6.39503,18.0723,4.16763,0,0,0,0,5.87617,9.87997,4.16584,0.00010025,0.00010025,0.00010025
12,65.0519,6.5627,30.0225,4.09961,0,0,0,0,5.87636,9.88211,4.16648,0.000107553,0.000107553,0.000107553
13,70.793,6.52823,26.3255,4.12387,0,0,0,0,5.87654,9.88628,4.16712,0.00011436,0.00011436,0.00011436
14,76.0787,6.22018,17.1238,4.10478,0,0,0,0,5.8767,9.88853,4.16777,0.000120672,0.000120672,0.000120672
15,81.445,6.20964,14.6107,4.1715,0,0,0,0,5.87685,9.89081,4.16839,0.00012649,0.00012649,0.00012649
16,86.8033,6.37283,18.1744,4.15536,0,0,0,0,5.87701,9.89229,4.169,0.000131813,0.000131813,0.000131813
17,92.0567,5.75279,24.331,4.11172,0,0,0,0,5.87715,9.89674,4.16961,0.00013664,0.00013664,0.00013664
18,97.2818,6.3091,28.9,4.11422,0,0,0,0,5.87715,9.89674,4.16961,0.000140972,0.000140972,0.000140972
19,102.557,6.77233,41.1108,4.02947,0,0,0,0,5.87742,9.90244,4.17093,0.00014481,0.00014481,0.00014481
20,107.769,6.49226,25.1659,3.97616,0,0,0,0,5.87742,9.90244,4.17093,0.000148153,0.000148153,0.000148153
21,113.281,6.92085,40.3784,4.02442,0,0,0,0,5.87762,9.91032,4.17223,0.000151,0.000151,0.000151
22,118.566,6.34258,24.6917,3.99997,0,0,0,0,5.87762,9.91032,4.17223,0.000153353,0.000153353,0.000153353
23,124.672,6.14593,17.9743,4.09264,0,0,0,0,5.87775,9.91816,4.17356,0.00015521,0.00015521,0.00015521
24,130.289,5.55284,18.0916,4.17467,0,0,0,0,5.87775,9.91816,4.17356,0.000156573,0.000156573,0.000156573
25,135.687,6.53748,24.7009,4.07061,0,0,0,0,5.87792,9.92585,4.17495,0.00015744,0.00015744,0.00015744
26,141.278,6.93416,50.7125,3.92825,0,0,0,0,5.87792,9.92585,4.17495,0.000157812,0.000157812,0.000157812
27,147.537,6.78127,59.4313,4.01054,0,0,0,0,5.87801,9.93455,4.17621,0.00015769,0.00015769,0.00015769
28,153.754,6.56266,45.2195,3.75619,0,0,0,0,5.87801,9.93455,4.17621,0.000157072,0.000157072,0.000157072
29,159.812,6.65243,28.8864,3.97038,0,0,0,0,5.87806,9.94485,4.17772,0.00015596,0.00015596,0.00015596
30,165.271,6.08625,17.2011,3.91581,0,0,0,0,5.87806,9.94485,4.17772,0.000154352,0.000154352,0.000154352
31,170.862,5.50995,24.5295,4.03718,0,0,0,0,5.87804,9.95662,4.17929,0.00015225,0.00015225,0.00015225
32,176.04,5.25128,18.9558,4.03177,0,0,0,0,5.87804,9.95662,4.17929,0.000149652,0.000149652,0.000149652
33,181.542,6.45598,26.4782,3.76541,0,0,0,0,5.87798,9.96474,4.18095,0.00014656,0.00014656,0.00014656
34,186.78,6.79484,42.3537,3.92066,0,0,0,0,5.87798,9.96474,4.18095,0.000142972,0.000142972,0.000142972
35,192.061,5.41005,12.7804,3.94281,0,0,0,0,5.87786,9.97943,4.1834,0.00013889,0.00013889,0.00013889
36,197.226,6.3163,19.9069,3.94691,0,0,0,0,5.87786,9.97943,4.1834,0.000134313,0.000134313,0.000134313
37,202.481,6.74054,34.6011,3.80618,0,0,0,0,5.87772,9.99303,4.18465,0.00012924,0.00012924,0.00012924
38,207.913,5.51983,18.8005,3.90161,0,0,0,0,5.87772,9.99303,4.18465,0.000123672,0.000123672,0.000123672
39,213.174,6.1941,17.7536,3.78996,0,0,0,0,5.87753,10.0105,4.18664,0.00011761,0.00011761,0.00011761
40,218.26,6.49773,18.2017,4.0291,0,0,0,0,5.87753,10.0105,4.18664,0.000111052,0.000111052,0.000111052
41,223.566,4.13053,23.8497,3.98403,0,0,0,0,5.87738,10.0279,4.18857,0.000104,0.000104,0.000104
42,228.664,5.48577,33.083,4.06393,0,0,0,0,5.87738,10.0279,4.18857,9.64525e-05,9.64525e-05,9.64525e-05
43,233.9,5.1402,19.7943,3.8221,0,0,0,0,5.87723,10.0426,4.19028,8.841e-05,8.841e-05,8.841e-05
44,239.035,6.28231,26.798,3.81001,0,0,0,0,5.87723,10.0426,4.19028,7.98725e-05,7.98725e-05,7.98725e-05
45,244.194,4.14608,29.2502,3.80246,0,0,0,0,5.87708,10.0554,4.1919,7.084e-05,7.084e-05,7.084e-05
46,249.314,4.49684,21.9329,3.64207,0,0,0,0,5.87708,10.0554,4.1919,6.13125e-05,6.13125e-05,6.13125e-05
47,254.655,3.85734,23.1374,3.74012,0,0,0,0,5.877,10.0686,4.19345,5.129e-05,5.129e-05,5.129e-05
48,259.998,5.46061,24.056,3.97042,0,0,0,0,5.877,10.0686,4.19345,4.07725e-05,4.07725e-05,4.07725e-05
49,265.485,5.24277,35.6979,3.85091,0,0,0,0,5.87691,10.0824,4.1949,2.976e-05,2.976e-05,2.976e-05
50,270.633,5.52823,25.9193,3.92984,0,0,0,0,5.87691,10.0824,4.1949,1.82525e-05,1.82525e-05,1.82525e-05
