epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.20672,0.46341,1.05405,0.91744,0.91325,1,0.995,0.92904,0.47795,2.253,0.79415,0,0,0
2,7.60929,0.4484,0.99332,0.8701,0.89795,1,0.995,0.92904,0.44961,2.22908,0.78397,1.9802e-05,1.9802e-05,1.9802e-05
3,10.8962,0.36147,1.03909,0.82503,0.8872,1,0.995,0.92904,0.42842,2.18651,0.77417,3.9208e-05,3.9208e-05,3.9208e-05
4,14.1725,0.40925,1.02897,0.84602,0.90054,1,0.995,0.92904,0.40487,2.1239,0.77041,5.8218e-05,5.8218e-05,5.8218e-05
5,17.9635,0.27721,0.87201,0.77954,0.91158,1,0.995,0.92904,0.38597,2.06105,0.76673,7.6832e-05,7.6832e-05,7.6832e-05
6,21.4199,0.38046,0.97477,0.82232,0.92224,1,0.995,0.92904,0.37097,2.001,0.76585,9.505e-05,9.505e-05,9.505e-05
7,25.0143,0.41576,0.97176,0.86618,0.93445,1,0.995,0.95104,0.36892,1.93228,0.7655,0.000112872,0.000112872,0.000112872
8,28.8184,0.39412,1.00258,0.81222,0.94186,1,0.995,0.92904,0.39526,1.86449,0.77355,0.000130298,0.000130298,0.000130298
9,32.5226,0.42652,0.89977,0.901,0.94741,1,0.995,0.92904,0.47485,1.82463,0.79619,0.000147328,0.000147328,0.000147328
10,36.0964,0.3383,1.21646,0.80037,0.9471,1,0.995,0.88507,0.59765,1.8235,0.82515,0.000163962,0.000163962,0.000163962
11,39.8115,0.4605,0.89658,0.87486,0.9528,1,0.995,0.84111,0.71265,1.82171,0.84609,0.0001802,0.0001802,0.0001802
12,43.4431,0.39042,0.87716,0.87725,0.96233,1,0.995,0.84111,0.77514,1.79918,0.85109,0.000196042,0.000196042,0.000196042
13,47.222,0.33392,0.86952,0.85392,0.96438,1,0.995,0.78557,0.82602,1.78613,0.8519,0.000211488,0.000211488,0.000211488
14,51.1282,0.55401,1.03762,0.96629,0.9591,1,0.995,0.78557,0.80289,1.81275,0.84017,0.000226538,0.000226538,0.000226538
15,54.7532,0.58128,1.16895,1.04787,0.95183,1,0.995,0.80757,0.75655,1.83221,0.83959,0.000241192,0.000241192,0.000241192
16,58.4487,0.53269,1.08309,0.97631,0.94096,1,0.995,0.80757,0.69587,1.87065,0.84237,0.00025545,0.00025545,0.00025545
17,62.2872,0.39529,0.8645,0.87338,0.93138,1,0.995,0.80757,0.64749,1.90666,0.84737,0.000269312,0.000269312,0.000269312
18,66.0154,0.3591,0.9955,0.84796,0.93138,1,0.995,0.80757,0.64749,1.90666,0.84737,0.000282778,0.000282778,0.000282778
19,69.5373,0.45472,0.92405,0.92366,0.93058,1,0.995,0.89611,0.60026,1.93789,0.85368,0.000295848,0.000295848,0.000295848
20,73.0924,0.32453,0.89527,0.81423,0.93058,1,0.995,0.89611,0.60026,1.93789,0.85368,0.000308522,0.000308522,0.000308522
21,76.824,0.39395,0.8173,0.79397,0.94365,1,0.995,0.87932,0.59326,1.88249,0.84523,0.0003208,0.0003208,0.0003208
22,80.3512,0.47293,0.89571,0.93168,0.94365,1,0.995,0.87932,0.59326,1.88249,0.84523,0.000332682,0.000332682,0.000332682
23,83.8696,0.3873,1.15219,0.7762,0.94215,1,0.995,0.89607,0.59276,1.86776,0.81958,0.000344168,0.000344168,0.000344168
24,87.4396,0.49774,1.00194,0.94417,0.94215,1,0.995,0.89607,0.59276,1.86776,0.81958,0.000355258,0.000355258,0.000355258
25,91.0051,0.45221,0.96856,0.91555,0.94726,1,0.995,0.88507,0.57118,1.77321,0.80398,0.000365952,0.000365952,0.000365952
26,94.5292,0.41036,1.17689,0.88631,0.94726,1,0.995,0.88507,0.57118,1.77321,0.80398,0.00037625,0.00037625,0.00037625
27,98.1843,0.50096,0.90031,0.84105,0.96716,1,0.995,0.87932,0.50934,1.68114,0.79393,0.000386152,0.000386152,0.000386152
28,101.82,0.38586,0.90328,0.81934,0.96716,1,0.995,0.87932,0.50934,1.68114,0.79393,0.000395658,0.000395658,0.000395658
29,105.555,0.44549,1.0085,0.9331,0.97362,1,0.995,0.87932,0.47356,1.6137,0.78411,0.000404768,0.000404768,0.000404768
30,109.158,0.4989,1.1497,0.89569,0.97362,1,0.995,0.87932,0.47356,1.6137,0.78411,0.000413482,0.000413482,0.000413482
31,112.705,0.52865,0.95202,0.91078,0.97204,1,0.995,0.86254,0.50736,1.67223,0.78523,0.0004218,0.0004218,0.0004218
32,116.193,0.38639,0.88874,0.79707,0.97204,1,0.995,0.86254,0.50736,1.67223,0.78523,0.000429722,0.000429722,0.000429722
33,119.698,0.51746,1.0759,0.9649,0.97189,1,0.995,0.8955,0.53801,1.65946,0.78537,0.000437248,0.000437248,0.000437248
34,123.053,0.42469,0.96697,0.89502,0.97189,1,0.995,0.8955,0.53801,1.65946,0.78537,0.000444378,0.000444378,0.000444378
35,126.635,0.47299,0.85519,0.91184,0.96952,1,0.995,0.91229,0.54271,1.62767,0.77833,0.000451112,0.000451112,0.000451112
36,130.146,0.45721,0.96843,0.81135,0.96952,1,0.995,0.91229,0.54271,1.62767,0.77833,0.00045745,0.00045745,0.00045745
37,133.899,0.48669,0.8498,0.80641,0.96979,1,0.995,0.9067,0.55327,1.62534,0.77498,0.000463392,0.000463392,0.000463392
38,137.479,0.55684,0.95868,0.87789,0.96979,1,0.995,0.9067,0.55327,1.62534,0.77498,0.000468938,0.000468938,0.000468938
39,141.164,0.43819,0.8512,0.85577,0.97344,1,0.995,0.9067,0.50213,1.58644,0.76795,0.000474088,0.000474088,0.000474088
40,144.681,0.40686,0.76513,0.84069,0.97344,1,0.995,0.9067,0.50213,1.58644,0.76795,0.000478842,0.000478842,0.000478842
41,148.411,0.42046,0.97779,0.80224,0.97214,1,0.995,0.9067,0.45018,1.62652,0.76584,0.0004832,0.0004832,0.0004832
42,152.021,0.42627,0.88348,0.8886,0.97214,1,0.995,0.9067,0.45018,1.62652,0.76584,0.000487162,0.000487162,0.000487162
43,155.701,0.5136,0.93937,0.91292,0.97209,1,0.995,0.92904,0.50277,1.63784,0.78448,0.000490728,0.000490728,0.000490728
44,159.312,0.43697,0.90272,0.87551,0.97209,1,0.995,0.92904,0.50277,1.63784,0.78448,0.000493898,0.000493898,0.000493898
45,162.826,0.39655,0.95454,0.80494,0.97198,1,0.995,0.96204,0.47527,1.59348,0.77999,0.000496672,0.000496672,0.000496672
46,166.346,0.58524,0.85932,0.89084,0.97198,1,0.995,0.96204,0.47527,1.59348,0.77999,0.00049905,0.00049905,0.00049905
47,169.855,0.39011,0.75999,0.80304,0.97256,1,0.995,0.92904,0.48697,1.49507,0.77619,0.000501032,0.000501032,0.000501032
48,173.23,0.43582,0.91768,0.90766,0.97256,1,0.995,0.92904,0.48697,1.49507,0.77619,0.000502618,0.000502618,0.000502618
49,176.792,0.42316,0.81611,0.81191,0.97861,1,0.995,0.92904,0.48905,1.512,0.77215,0.000503808,0.000503808,0.000503808
50,180.713,0.43557,0.77947,0.81821,0.97861,1,0.995,0.92904,0.48905,1.512,0.77215,0.000504602,0.000504602,0.000504602
51,184.37,0.39627,0.78379,0.86066,0.97372,1,0.995,0.92904,0.52028,1.51886,0.78134,0.000505,0.000505,0.000505
52,187.84,0.39285,1.14056,0.86715,0.97372,1,0.995,0.92904,0.52028,1.51886,0.78134,0.000505002,0.000505002,0.000505002
53,191.322,0.4715,0.76318,0.80825,0.97372,1,0.995,0.92904,0.52028,1.51886,0.78134,0.000504608,0.000504608,0.000504608
54,194.827,0.58767,0.91275,0.93624,0.97546,1,0.995,0.8955,0.58116,1.43976,0.81262,0.000503818,0.000503818,0.000503818
55,198.386,0.44979,0.74425,0.87004,0.97546,1,0.995,0.8955,0.58116,1.43976,0.81262,0.000502632,0.000502632,0.000502632
56,202.223,0.3728,0.76136,0.85697,0.97546,1,0.995,0.8955,0.58116,1.43976,0.81262,0.00050105,0.00050105,0.00050105
57,205.807,0.43423,0.79696,0.81132,0.96914,1,0.995,0.84037,0.64676,1.499,0.83515,0.000499072,0.000499072,0.000499072
58,209.325,0.36574,0.99303,0.81834,0.96914,1,0.995,0.84037,0.64676,1.499,0.83515,0.000496698,0.000496698,0.000496698
59,212.987,0.42537,0.83435,0.88413,0.96914,1,0.995,0.84037,0.64676,1.499,0.83515,0.000493928,0.000493928,0.000493928
60,216.513,0.44729,0.7654,0.82185,0.96069,1,0.995,0.8955,0.54333,1.55818,0.82672,0.000490762,0.000490762,0.000490762
61,220.066,0.42191,0.84315,0.89324,0.96069,1,0.995,0.8955,0.54333,1.55818,0.82672,0.0004872,0.0004872,0.0004872
62,223.527,0.42225,0.85795,0.86738,0.96069,1,0.995,0.8955,0.54333,1.55818,0.82672,0.000483242,0.000483242,0.000483242
63,227.03,0.4211,0.90498,0.82264,0.96706,1,0.995,0.8955,0.47679,1.61905,0.8245,0.000478888,0.000478888,0.000478888
64,230.54,0.46963,0.92845,0.92777,0.96706,1,0.995,0.8955,0.47679,1.61905,0.8245,0.000474138,0.000474138,0.000474138
65,234.012,0.38416,0.80133,0.84696,0.96706,1,0.995,0.8955,0.47679,1.61905,0.8245,0.000468992,0.000468992,0.000468992
66,237.621,0.48374,1.12461,0.82973,0.96669,1,0.995,0.92904,0.49442,1.60086,0.81193,0.00046345,0.00046345,0.00046345
67,241.481,0.45641,0.78678,0.88014,0.96669,1,0.995,0.92904,0.49442,1.60086,0.81193,0.000457512,0.000457512,0.000457512
68,245.014,0.52306,1.00158,0.87231,0.96669,1,0.995,0.92904,0.49442,1.60086,0.81193,0.000451178,0.000451178,0.000451178
69,248.439,0.27345,0.80838,0.83354,0.98283,1,0.995,0.91229,0.49791,1.59502,0.79785,0.000444448,0.000444448,0.000444448
70,251.911,0.34343,0.69625,0.81214,0.98283,1,0.995,0.91229,0.49791,1.59502,0.79785,0.000437322,0.000437322,0.000437322
71,255.612,0.36889,0.75543,0.84826,0.98283,1,0.995,0.91229,0.49791,1.59502,0.79785,0.0004298,0.0004298,0.0004298
72,259.999,0.53162,0.96849,0.95018,0.97891,1,0.995,0.91229,0.45676,1.5239,0.78724,0.000421882,0.000421882,0.000421882
73,263.946,0.54062,0.87182,0.92868,0.97891,1,0.995,0.91229,0.45676,1.5239,0.78724,0.000413568,0.000413568,0.000413568
74,268.216,0.42725,0.78627,0.88934,0.97891,1,0.995,0.91229,0.45676,1.5239,0.78724,0.000404858,0.000404858,0.000404858
75,272.057,0.49747,0.96553,0.88825,0.97992,1,0.995,0.91229,0.43017,1.41805,0.77382,0.000395752,0.000395752,0.000395752
76,275.999,0.63087,0.95126,1.10234,0.97992,1,0.995,0.91229,0.43017,1.41805,0.77382,0.00038625,0.00038625,0.00038625
77,280.11,0.46031,0.96316,0.9185,0.97992,1,0.995,0.91229,0.43017,1.41805,0.77382,0.000376352,0.000376352,0.000376352
78,284.079,0.41395,0.86328,0.82548,0.98244,1,0.995,0.91229,0.43771,1.30431,0.76771,0.000366058,0.000366058,0.000366058
79,288.01,0.36687,0.74472,0.84152,0.98244,1,0.995,0.91229,0.43771,1.30431,0.76771,0.000355368,0.000355368,0.000355368
80,292.009,0.30255,0.7053,0.81674,0.98244,1,0.995,0.91229,0.43771,1.30431,0.76771,0.000344282,0.000344282,0.000344282
81,296.039,0.38629,0.70115,0.85064,0.9817,1,0.995,0.91229,0.46203,1.17985,0.76388,0.0003328,0.0003328,0.0003328
82,299.917,0.40823,0.76961,0.92911,0.9817,1,0.995,0.91229,0.46203,1.17985,0.76388,0.000320922,0.000320922,0.000320922
83,303.797,0.32528,0.81063,0.80817,0.9817,1,0.995,0.91229,0.46203,1.17985,0.76388,0.000308648,0.000308648,0.000308648
