epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,228.265,0.74773,1.68896,0.79867,1,0.43799,0.4975,0.43134,0.79891,2.99391,0.88711,0.000184905,0.000184905,0.000184905
20,239.607,0.67259,1.54588,0.78293,1,0.43799,0.4975,0.43134,0.79891,2.99391,0.88711,0.000192826,0.000192826,0.000192826
21,251.311,0.75382,1.82001,0.87172,1,0.3992,0.4975,0.43134,0.78205,2.86112,0.8704,0.0002005,0.0002005,0.0002005
22,262.664,0.66315,1.5428,0.78917,1,0.3992,0.4975,0.43134,0.78205,2.86112,0.8704,0.000207926,0.000207926,0.000207926
23,274.42,0.66551,1.73809,0.82165,1,0.46484,0.4975,0.42026,0.75383,2.72394,0.84707,0.000215105,0.000215105,0.000215105
24,286.062,0.76756,1.8341,0.79518,1,0.46484,0.4975,0.42026,0.75383,2.72394,0.84707,0.000222036,0.000222036,0.000222036
25,297.584,0.68899,1.39306,0.82483,1,0.47694,0.4975,0.42026,0.73512,2.64611,0.8434,0.00022872,0.00022872,0.00022872
26,309.196,0.64724,1.7652,0.8148,1,0.47694,0.4975,0.42026,0.73512,2.64611,0.8434,0.000235156,0.000235156,0.000235156
27,320.588,0.7755,1.76374,0.79351,1,0.48117,0.4975,0.42026,0.7494,2.60461,0.85374,0.000241345,0.000241345,0.000241345
28,332.346,0.59269,1.58685,0.79563,1,0.48117,0.4975,0.42026,0.7494,2.60461,0.85374,0.000247286,0.000247286,0.000247286
29,343.667,0.75996,1.37252,0.8311,1,0.48198,0.4975,0.42026,0.75701,2.56676,0.86256,0.00025298,0.00025298,0.00025298
30,355.362,0.63797,1.42167,0.84106,1,0.48198,0.4975,0.42026,0.75701,2.56676,0.86256,0.000258426,0.000258426,0.000258426
31,366.687,0.58125,1.48083,0.74056,1,0.48152,0.4975,0.40366,0.78754,2.52836,0.872,0.000263625,0.000263625,0.000263625
32,378.401,0.73535,1.43823,0.82884,1,0.48152,0.4975,0.40366,0.78754,2.52836,0.872,0.000268576,0.000268576,0.000268576
33,389.966,0.72568,1.47372,0.82325,1,0.48205,0.4975,0.40366,0.93483,2.51363,0.93565,0.00027328,0.00027328,0.00027328
34,401.612,0.69659,1.6656,0.77414,1,0.48205,0.4975,0.40366,0.93483,2.51363,0.93565,0.000277736,0.000277736,0.000277736
35,413.456,0.55156,1.74524,0.82642,1,0.47503,0.4975,0.42582,1.25566,2.73173,1.15403,0.000281945,0.000281945,0.000281945
36,424.992,0.69918,1.62735,0.87871,1,0.47503,0.4975,0.42582,1.25566,2.73173,1.15403,0.000285906,0.000285906,0.000285906
37,436.61,0.68878,1.32515,0.85137,1,0.47061,0.4975,0.40388,1.24887,2.74215,1.1505,0.00028962,0.00028962,0.00028962
38,448.009,0.7475,1.53071,0.80903,1,0.47061,0.4975,0.40388,1.24887,2.74215,1.1505,0.000293086,0.000293086,0.000293086
39,459.767,0.70551,1.27973,0.83472,1,0.47108,0.4975,0.39271,1.27453,2.727,1.18491,0.000296305,0.000296305,0.000296305
40,471.349,0.67149,1.32416,0.85934,1,0.47108,0.4975,0.39271,1.27453,2.727,1.18491,0.000299276,0.000299276,0.000299276
41,483.533,0.62099,1.39206,0.8011,1,0.476,0.4975,0.42023,1.24017,2.63322,1.16758,0.000302,0.000302,0.000302
42,495.929,0.67028,1.17324,0.84726,1,0.476,0.4975,0.42023,1.24017,2.63322,1.16758,0.000304476,0.000304476,0.000304476
43,512.365,0.75509,1.17125,0.84391,1,0.48444,0.4975,0.42023,1.19228,2.4501,1.1427,0.000306705,0.000306705,0.000306705
44,526.605,0.73285,1.28964,0.81409,1,0.48444,0.4975,0.42023,1.19228,2.4501,1.1427,0.000308686,0.000308686,0.000308686
45,540.742,0.58962,1.24831,0.88228,1,0.48956,0.4975,0.42023,1.34133,2.40746,1.26923,0.00031042,0.00031042,0.00031042
46,552.71,0.7774,1.57275,0.83988,1,0.48956,0.4975,0.42023,1.34133,2.40746,1.26923,0.000311906,0.000311906,0.000311906
47,563.988,0.72031,1.44857,0.79418,1,0.49025,0.4975,0.42023,1.35493,2.39337,1.28963,0.000313145,0.000313145,0.000313145
48,575.63,0.74748,1.05282,0.84433,1,0.49025,0.4975,0.42023,1.35493,2.39337,1.28963,0.000314136,0.000314136,0.000314136
49,587.637,0.69931,1.37081,0.80705,1,0.49009,0.4975,0.42023,1.08747,2.25333,1.085,0.00031488,0.00031488,0.00031488
50,598.922,0.77721,1.33367,0.88443,1,0.49009,0.4975,0.42023,1.08747,2.25333,1.085,0.000315376,0.000315376,0.000315376
51,610.678,0.69757,1.25967,0.80454,1,0.48698,0.4975,0.42023,1.2644,2.43014,1.24777,0.000315625,0.000315625,0.000315625
52,621.809,0.72862,1.29065,0.85432,1,0.48698,0.4975,0.42023,1.2644,2.43014,1.24777,0.000315626,0.000315626,0.000315626
53,633.837,0.77371,1.33864,0.88334,1,0.48698,0.4975,0.42023,1.2644,2.43014,1.24777,0.00031538,0.00031538,0.00031538
54,644.871,0.97429,1.43448,0.93721,1,0.48449,0.4975,0.42023,1.17834,2.49989,1.17872,0.000314886,0.000314886,0.000314886
55,656.565,0.80419,1.34434,0.85546,1,0.48449,0.4975,0.42023,1.17834,2.49989,1.17872,0.000314145,0.000314145,0.000314145
56,667.853,0.79771,1.39453,0.83111,1,0.48449,0.4975,0.42023,1.17834,2.49989,1.17872,0.000313156,0.000313156,0.000313156
57,680.082,0.75582,1.24794,0.87029,1,0.48311,0.4975,0.42023,0.99598,2.39959,1.02221,0.00031192,0.00031192,0.00031192
58,692.697,0.70486,1.40135,0.76232,1,0.48311,0.4975,0.42023,0.99598,2.39959,1.02221,0.000310436,0.000310436,0.000310436
59,704.599,0.60525,1.23523,0.83612,1,0.48311,0.4975,0.42023,0.99598,2.39959,1.02221,0.000308705,0.000308705,0.000308705
60,716.462,0.6792,1.20798,0.88051,1,0.48755,0.4975,0.40644,0.90297,2.1896,0.93181,0.000306726,0.000306726,0.000306726
61,727.957,0.7252,1.13806,0.86665,1,0.48755,0.4975,0.40644,0.90297,2.1896,0.93181,0.0003045,0.0003045,0.0003045
62,739.407,0.69205,1.23757,0.79473,1,0.48755,0.4975,0.40644,0.90297,2.1896,0.93181,0.000302026,0.000302026,0.000302026
63,750.959,0.67096,1.19509,0.86367,1,0.49275,0.4975,0.40644,0.85056,1.95445,0.90197,0.000299305,0.000299305,0.000299305
64,762.687,0.75393,1.2062,0.85326,1,0.49275,0.4975,0.40644,0.85056,1.95445,0.90197,0.000296336,0.000296336,0.000296336
65,774.268,0.69158,1.19036,0.85135,1,0.49275,0.4975,0.40644,0.85056,1.95445,0.90197,0.00029312,0.00029312,0.00029312
66,785.986,0.6911,1.287,0.83,1,0.49568,0.4975,0.37893,0.81984,1.81711,0.8913,0.000289656,0.000289656,0.000289656
67,797.031,0.76899,1.24743,0.82934,1,0.49568,0.4975,0.37893,0.81984,1.81711,0.8913,0.000285945,0.000285945,0.000285945
68,808.534,0.75783,1.31505,0.80002,1,0.49568,0.4975,0.37893,0.81984,1.81711,0.8913,0.000281986,0.000281986,0.000281986
69,819.896,0.66116,1.11378,0.81159,1,0.49745,0.4975,0.42023,0.83885,1.79597,0.91406,0.00027778,0.00027778,0.00027778
70,831.481,0.69974,1.3791,0.87263,1,0.49745,0.4975,0.42023,0.83885,1.79597,0.91406,0.000273326,0.000273326,0.000273326
71,842.637,0.71572,1.07097,0.83791,1,0.49745,0.4975,0.42023,0.83885,1.79597,0.91406,0.000268625,0.000268625,0.000268625
72,854.735,0.72745,1.17378,0.79038,1,0.49698,0.4975,0.42023,0.96599,1.89266,0.99915,0.000263676,0.000263676,0.000263676
73,865.994,0.71395,1.47403,0.81764,1,0.49698,0.4975,0.42023,0.96599,1.89266,0.99915,0.00025848,0.00025848,0.00025848
74,877.33,0.75669,1.41267,0.83713,1,0.49698,0.4975,0.42023,0.96599,1.89266,0.99915,0.000253036,0.000253036,0.000253036
75,889.019,0.73793,1.22947,0.82343,1,0.49721,0.4975,0.42023,1.07836,2.08271,1.11191,0.000247345,0.000247345,0.000247345
76,900.833,0.70082,1.23251,0.83364,1,0.49721,0.4975,0.42023,1.07836,2.08271,1.11191,0.000241406,0.000241406,0.000241406
77,912.705,0.71026,1.26847,0.78362,1,0.49721,0.4975,0.42023,1.07836,2.08271,1.11191,0.00023522,0.00023522,0.00023522
78,925.911,0.71211,1.21994,0.81919,1,0.49692,0.4975,0.42023,0.98384,2.01621,1.02253,0.000228786,0.000228786,0.000228786
79,937.613,0.71433,1.33467,0.80406,1,0.49692,0.4975,0.42023,0.98384,2.01621,1.02253,0.000222105,0.000222105,0.000222105
80,948.512,0.60962,1.15509,0.83896,1,0.49692,0.4975,0.42023,0.98384,2.01621,1.02253,0.000215176,0.000215176,0.000215176
81,959.92,0.71663,1.28579,0.8307,1,0.49723,0.4975,0.42023,0.98716,2.02036,1.01276,0.000208,0.000208,0.000208
82,970.512,0.55051,1.09465,0.74159,1,0.49723,0.4975,0.42023,0.98716,2.02036,1.01276,0.000200576,0.000200576,0.000200576
83,981.706,0.52254,1.13538,0.72469,1,0.49723,0.4975,0.42023,0.98716,2.02036,1.01276,0.000192905,0.000192905,0.000192905
84,993.457,0.62096,1.20045,0.79629,1,0.49925,0.4975,0.42023,0.977,1.95814,1.0146,0.000184986,0.000184986,0.000184986
85,1005.19,0.72195,1.48933,0.8155,1,0.49925,0.4975,0.42023,0.977,1.95814,1.0146,0.00017682,0.00017682,0.00017682
86,1017.26,0.64555,1.33158,0.81019,1,0.49925,0.4975,0.42023,0.977,1.95814,1.0146,0.000168406,0.000168406,0.000168406
87,1028.15,0.70417,1.14479,0.86621,1,0.49925,0.4975,0.42023,0.977,1.95814,1.0146,0.000159745,0.000159745,0.000159745
88,1039.41,0.70115,1.09165,0.84018,0.99907,0.5,0.4975,0.42023,0.99632,1.89258,1.02244,0.000150836,0.000150836,0.000150836
89,1050.4,0.55968,1.16508,0.76608,0.99907,0.5,0.4975,0.42023,0.99632,1.89258,1.02244,0.00014168,0.00014168,0.00014168
90,1062.08,0.67367,1.27409,0.85232,0.99907,0.5,0.4975,0.42023,0.99632,1.89258,1.02244,0.000132276,0.000132276,0.000132276
91,1073.14,0.72011,2.32646,0.81561,0.99907,0.5,0.4975,0.42023,0.99632,1.89258,1.02244,0.000122625,0.000122625,0.000122625
92,1084.58,0.79521,1.59557,0.84347,0.99871,0.5,0.4975,0.42023,1.0244,1.8604,1.04288,0.000112726,0.000112726,0.000112726
93,1095.35,0.71137,1.92176,0.83017,0.99871,0.5,0.4975,0.42023,1.0244,1.8604,1.04288,0.00010258,0.00010258,0.00010258
94,1106.3,0.59771,1.60901,0.85626,0.99871,0.5,0.4975,0.42023,1.0244,1.8604,1.04288,9.21862e-05,9.21862e-05,9.21862e-05
95,1117.54,0.60838,2.05402,0.8003,0.99871,0.5,0.4975,0.42023,1.0244,1.8604,1.04288,8.1545e-05,8.1545e-05,8.1545e-05
96,1128.41,0.76272,1.76633,0.78195,0.99782,0.5,0.4975,0.42023,1.06396,1.87249,1.06282,7.06563e-05,7.06563e-05,7.06563e-05
97,1139.49,0.66703,2.02649,0.82267,0.99782,0.5,0.4975,0.42023,1.06396,1.87249,1.06282,5.952e-05,5.952e-05,5.952e-05
98,1150.33,0.75591,1.76108,0.87074,0.99782,0.5,0.4975,0.42023,1.06396,1.87249,1.06282,4.81363e-05,4.81363e-05,4.81363e-05
99,1161.49,0.60864,1.50326,0.76379,0.99782,0.5,0.4975,0.42023,1.06396,1.87249,1.06282,3.6505e-05,3.6505e-05,3.6505e-05
100,1172.11,0.64954,1.81189,0.80286,0.99759,0.5,0.4975,0.42023,1.0923,1.89216,1.082,2.46263e-05,2.46263e-05,2.46263e-05
