epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,71.2304,0.39567,0.7881,0.78391,0.96554,0.66667,0.66415,0.5723,0.65152,1.87677,0.78308,9.8021e-05,9.8021e-05,9.8021e-05
13,76.8002,0.4598,0.82266,0.77477,0.96443,0.66667,0.66415,0.564,0.65927,1.89335,0.7831,0.000105744,0.000105744,0.000105744
14,82.6195,0.35604,0.84973,0.7808,0.96733,0.66667,0.66415,0.564,0.65694,1.928,0.78381,0.000113269,0.000113269,0.000113269
15,88.3383,0.34493,0.93069,0.79204,0.96823,0.66667,0.66416,0.58049,0.63995,1.95433,0.78185,0.000120596,0.000120596,0.000120596
16,94.0047,0.39008,0.81652,0.81031,0.97186,0.66667,0.66416,0.58049,0.63224,1.97955,0.78186,0.000127725,0.000127725,0.000127725
17,99.6712,0.43012,0.88139,0.83124,0.97662,0.66667,0.66415,0.58049,0.64246,1.96735,0.78368,0.000134656,0.000134656,0.000134656
18,105.506,0.497,0.83631,0.80787,0.97662,0.66667,0.66415,0.58049,0.64246,1.96735,0.78368,0.000141389,0.000141389,0.000141389
19,111.078,0.53319,0.92941,0.79016,0.97924,0.66667,0.66434,0.56393,0.65144,1.97046,0.78528,0.000147924,0.000147924,0.000147924
20,116.751,0.4423,0.88067,0.80911,0.97924,0.66667,0.66434,0.56393,0.65144,1.97046,0.78528,0.000154261,0.000154261,0.000154261
21,122.413,0.44425,0.82666,0.81452,0.97831,0.66667,0.66437,0.56394,0.64861,1.98293,0.78532,0.0001604,0.0001604,0.0001604
22,128.146,0.42831,0.85256,0.73341,0.97831,0.66667,0.66437,0.56394,0.64861,1.98293,0.78532,0.000166341,0.000166341,0.000166341
23,133.854,0.42084,0.85638,0.79845,0.97077,0.66667,0.66438,0.56394,0.66785,1.99668,0.78875,0.000172084,0.000172084,0.000172084
24,139.589,0.395,0.81622,0.77619,0.97077,0.66667,0.66438,0.56394,0.66785,1.99668,0.78875,0.000177629,0.000177629,0.000177629
25,145.2,0.45095,0.80634,0.80149,0.9522,0.66667,0.66432,0.56393,0.69906,2.01943,0.79509,0.000182976,0.000182976,0.000182976
26,150.771,0.43458,0.94221,0.7969,0.9522,0.66667,0.66432,0.56393,0.69906,2.01943,0.79509,0.000188125,0.000188125,0.000188125
27,156.638,0.43044,0.86376,0.79056,0.91677,0.6569,0.66427,0.56393,0.72296,2.06043,0.79602,0.000193076,0.000193076,0.000193076
28,162.398,0.45088,0.90373,0.79615,0.91677,0.6569,0.66427,0.56393,0.72296,2.06043,0.79602,0.000197829,0.000197829,0.000197829
29,167.996,0.44399,0.77033,0.78045,0.87266,0.6596,0.66423,0.56392,0.72349,2.09252,0.79497,0.000202384,0.000202384,0.000202384
30,173.753,0.42807,0.84618,0.82849,0.87266,0.6596,0.66423,0.56392,0.72349,2.09252,0.79497,0.000206741,0.000206741,0.000206741
31,179.373,0.46958,0.94341,0.74812,0.86207,0.65773,0.66421,0.58049,0.67634,2.08311,0.79145,0.0002109,0.0002109,0.0002109
32,184.935,0.4923,1.00065,0.81649,0.86207,0.65773,0.66421,0.58049,0.67634,2.08311,0.79145,0.000214861,0.000214861,0.000214861
33,190.465,0.55139,0.97733,0.81144,0.85984,0.65618,0.66333,0.5804,0.63205,2.17775,0.78849,0.000218624,0.000218624,0.000218624
34,195.846,0.53897,0.8339,0.79374,0.85984,0.65618,0.66333,0.5804,0.63205,2.17775,0.78849,0.000222189,0.000222189,0.000222189
35,201.417,0.41301,0.92311,0.80673,0.91994,0.65771,0.66333,0.58039,0.61793,2.11441,0.78661,0.000225556,0.000225556,0.000225556
36,207.117,0.43781,0.79562,0.82701,0.91994,0.65771,0.66333,0.58039,0.61793,2.11441,0.78661,0.000228725,0.000228725,0.000228725
37,212.687,0.46642,0.79316,0.81972,0.96471,0.66667,0.66333,0.58872,0.60411,2.03274,0.78146,0.000231696,0.000231696,0.000231696
38,218.348,0.46549,0.83708,0.82044,0.96471,0.66667,0.66333,0.58872,0.60411,2.03274,0.78146,0.000234469,0.000234469,0.000234469
39,223.954,0.42555,0.82723,0.77441,0.98532,0.66667,0.66333,0.58872,0.61639,2.00326,0.78045,0.000237044,0.000237044,0.000237044
40,229.646,0.43194,0.74496,0.84302,0.98532,0.66667,0.66333,0.58872,0.61639,2.00326,0.78045,0.000239421,0.000239421,0.000239421
41,235.178,0.4412,0.84919,0.81396,0.98291,0.66667,0.6644,0.5639,0.64493,2.04325,0.78285,0.0002416,0.0002416,0.0002416
42,240.836,0.47043,0.76878,0.83901,0.98291,0.66667,0.6644,0.5639,0.64493,2.04325,0.78285,0.000243581,0.000243581,0.000243581
43,246.618,0.47656,0.77279,0.79753,0.98056,0.66667,0.66441,0.5639,0.64499,2.0408,0.78675,0.000245364,0.000245364,0.000245364
44,252.351,0.43977,0.76893,0.81361,0.98056,0.66667,0.66441,0.5639,0.64499,2.0408,0.78675,0.000246949,0.000246949,0.000246949
45,257.914,0.48455,0.82362,0.82336,0.98064,0.66667,0.6644,0.5639,0.65019,2.003,0.78626,0.000248336,0.000248336,0.000248336
46,263.675,0.43568,0.95294,0.77166,0.98064,0.66667,0.6644,0.5639,0.65019,2.003,0.78626,0.000249525,0.000249525,0.000249525
47,269.241,0.53731,0.84186,0.81634,0.98161,0.66667,0.66333,0.56379,0.6395,2.04125,0.78538,0.000250516,0.000250516,0.000250516
48,275.061,0.45722,0.80067,0.7695,0.98161,0.66667,0.66333,0.56379,0.6395,2.04125,0.78538,0.000251309,0.000251309,0.000251309
49,280.759,0.48927,0.82161,0.81409,0.97679,0.66667,0.66333,0.5638,0.63981,1.98929,0.78759,0.000251904,0.000251904,0.000251904
50,286.64,0.47273,0.85188,0.79279,0.97679,0.66667,0.66333,0.5638,0.63981,1.98929,0.78759,0.000252301,0.000252301,0.000252301
51,292.197,0.4606,0.80084,0.77609,0.96562,0.66667,0.66333,0.57215,0.64035,2.02067,0.78716,0.0002525,0.0002525,0.0002525
52,298.003,0.55294,0.81299,0.80313,0.96562,0.66667,0.66333,0.57215,0.64035,2.02067,0.78716,0.000252501,0.000252501,0.000252501
53,303.518,0.49893,0.93066,0.83322,0.96562,0.66667,0.66333,0.57215,0.64035,2.02067,0.78716,0.000252304,0.000252304,0.000252304
54,308.975,0.55209,0.90007,0.82842,0.96309,0.66667,0.66333,0.58039,0.62658,2.02427,0.78741,0.000251909,0.000251909,0.000251909
55,314.207,0.54107,0.81741,0.82363,0.96309,0.66667,0.66333,0.58039,0.62658,2.02427,0.78741,0.000251316,0.000251316,0.000251316
56,319.601,0.52586,0.81679,0.77498,0.96309,0.66667,0.66333,0.58039,0.62658,2.02427,0.78741,0.000250525,0.000250525,0.000250525
57,324.993,0.51672,0.8696,0.81399,0.96571,0.66667,0.66333,0.56378,0.64375,2.07508,0.79125,0.000249536,0.000249536,0.000249536
58,330.702,0.47369,0.83826,0.77119,0.96571,0.66667,0.66333,0.56378,0.64375,2.07508,0.79125,0.000248349,0.000248349,0.000248349
59,336.398,0.45549,0.78112,0.82202,0.96571,0.66667,0.66333,0.56378,0.64375,2.07508,0.79125,0.000246964,0.000246964,0.000246964
60,342.068,0.44438,0.80519,0.80864,0.97196,0.66667,0.66441,0.54744,0.6687,2.07774,0.79635,0.000245381,0.000245381,0.000245381
61,347.914,0.48801,0.74465,0.80683,0.97196,0.66667,0.66441,0.54744,0.6687,2.07774,0.79635,0.0002436,0.0002436,0.0002436
62,353.541,0.46614,0.86449,0.83238,0.97196,0.66667,0.66441,0.54744,0.6687,2.07774,0.79635,0.000241621,0.000241621,0.000241621
63,359.247,0.45677,0.83654,0.83798,0.97353,0.66667,0.66333,0.54722,0.66812,2.02571,0.79286,0.000239444,0.000239444,0.000239444
64,364.933,0.49816,0.75633,0.79247,0.97353,0.66667,0.66333,0.54722,0.66812,2.02571,0.79286,0.000237069,0.000237069,0.000237069
65,370.563,0.46481,0.76596,0.82024,0.97353,0.66667,0.66333,0.54722,0.66812,2.02571,0.79286,0.000234496,0.000234496,0.000234496
66,376.152,0.46534,0.76759,0.82988,0.97507,0.66667,0.66333,0.56378,0.6626,2.03622,0.78856,0.000231725,0.000231725,0.000231725
67,381.751,0.4511,0.76048,0.78859,0.97507,0.66667,0.66333,0.56378,0.6626,2.03622,0.78856,0.000228756,0.000228756,0.000228756
68,387.273,0.44291,0.77871,0.76794,0.97507,0.66667,0.66333,0.56378,0.6626,2.03622,0.78856,0.000225589,0.000225589,0.000225589
69,392.901,0.44331,0.7874,0.81034,0.97737,0.66667,0.66333,0.56378,0.62074,1.98503,0.7794,0.000222224,0.000222224,0.000222224
70,398.689,0.54065,0.86714,0.85463,0.97737,0.66667,0.66333,0.56378,0.62074,1.98503,0.7794,0.000218661,0.000218661,0.000218661
71,404.043,0.43474,0.82915,0.75563,0.97737,0.66667,0.66333,0.56378,0.62074,1.98503,0.7794,0.0002149,0.0002149,0.0002149
72,409.906,0.45839,0.74191,0.81738,0.98159,0.66667,0.66333,0.58039,0.58994,1.93702,0.77317,0.000210941,0.000210941,0.000210941
73,415.586,0.42538,0.87128,0.84255,0.98159,0.66667,0.66333,0.58039,0.58994,1.93702,0.77317,0.000206784,0.000206784,0.000206784
74,421.135,0.50606,0.7922,0.82999,0.98159,0.66667,0.66333,0.58039,0.58994,1.93702,0.77317,0.000202429,0.000202429,0.000202429
75,426.776,0.47022,0.7995,0.78383,0.98577,0.66667,0.66333,0.5804,0.5626,1.9135,0.77039,0.000197876,0.000197876,0.000197876
76,432.528,0.4992,0.88324,0.8108,0.98577,0.66667,0.66333,0.5804,0.5626,1.9135,0.77039,0.000193125,0.000193125,0.000193125
77,438.005,0.51324,0.83306,0.78953,0.98577,0.66667,0.66333,0.5804,0.5626,1.9135,0.77039,0.000188176,0.000188176,0.000188176
78,443.593,0.44446,0.73654,0.78626,0.98549,0.66667,0.66333,0.58041,0.55723,1.92609,0.77017,0.000183029,0.000183029,0.000183029
79,449.097,0.44926,0.8342,0.80026,0.98549,0.66667,0.66333,0.58041,0.55723,1.92609,0.77017,0.000177684,0.000177684,0.000177684
80,454.595,0.42738,0.80023,0.83095,0.98549,0.66667,0.66333,0.58041,0.55723,1.92609,0.77017,0.000172141,0.000172141,0.000172141
81,460.423,0.43031,0.77954,0.80302,0.98429,0.66667,0.66333,0.56382,0.5752,1.93545,0.77348,0.0001664,0.0001664,0.0001664
82,466.049,0.43366,0.76192,0.76843,0.98429,0.66667,0.66333,0.56382,0.5752,1.93545,0.77348,0.000160461,0.000160461,0.000160461
83,471.63,0.42293,0.72111,0.75647,0.98429,0.66667,0.66333,0.56382,0.5752,1.93545,0.77348,0.000154324,0.000154324,0.000154324
84,477.193,0.42497,0.91815,0.78683,0.9838,0.66667,0.66333,0.56382,0.58583,1.96728,0.77468,0.000147989,0.000147989,0.000147989
85,482.846,0.42101,0.7853,0.76853,0.9838,0.66667,0.66333,0.56382,0.58583,1.96728,0.77468,0.000141456,0.000141456,0.000141456
86,488.233,0.48443,0.82157,0.79849,0.9838,0.66667,0.66333,0.56382,0.58583,1.96728,0.77468,0.000134725,0.000134725,0.000134725
87,493.624,0.39857,0.75701,0.8092,0.9838,0.66667,0.66333,0.56382,0.58583,1.96728,0.77468,0.000127796,0.000127796,0.000127796
88,499.142,0.45041,0.772,0.80289,0.98354,0.66667,0.66333,0.56383,0.58786,1.93897,0.77398,0.000120669,0.000120669,0.000120669
89,504.858,0.42902,0.68248,0.77702,0.98354,0.66667,0.66333,0.56383,0.58786,1.93897,0.77398,0.000113344,0.000113344,0.000113344
90,510.694,0.39775,0.82192,0.80926,0.98354,0.66667,0.66333,0.56383,0.58786,1.93897,0.77398,0.000105821,0.000105821,0.000105821
91,516.26,0.45353,1.21781,0.82015,0.98354,0.66667,0.66333,0.56383,0.58786,1.93897,0.77398,9.81e-05,9.81e-05,9.81e-05
92,521.905,0.42481,0.99467,0.78436,0.9834,0.66667,0.66333,0.56383,0.5857,1.93578,0.77321,9.0181e-05,9.0181e-05,9.0181e-05
93,527.798,0.48032,1.12276,0.79561,0.9834,0.66667,0.66333,0.56383,0.5857,1.93578,0.77321,8.2064e-05,8.2064e-05,8.2064e-05
94,533.287,0.4337,0.98016,0.81595,0.9834,0.66667,0.66333,0.56383,0.5857,1.93578,0.77321,7.3749e-05,7.3749e-05,7.3749e-05
95,538.737,0.47495,1.11213,0.79526,0.9834,0.66667,0.66333,0.56383,0.5857,1.93578,0.77321,6.5236e-05,6.5236e-05,6.5236e-05
96,544.33,0.41951,1.01968,0.83883,0.98325,0.66667,0.66333,0.56381,0.59086,1.95927,0.7723,5.6525e-05,5.6525e-05,5.6525e-05
97,550.099,0.48301,1.13997,0.79033,0.98325,0.66667,0.66333,0.56381,0.59086,1.95927,0.7723,4.7616e-05,4.7616e-05,4.7616e-05
98,555.619,0.42016,1.01396,0.77561,0.98325,0.66667,0.66333,0.56381,0.59086,1.95927,0.7723,3.8509e-05,3.8509e-05,3.8509e-05
99,560.855,0.44474,1.00174,0.79252,0.98325,0.66667,0.66333,0.56381,0.59086,1.95927,0.7723,2.9204e-05,2.9204e-05,2.9204e-05
100,566.231,0.46658,1.06225,0.77114,0.98216,0.66667,0.66333,0.56381,0.59745,1.95247,0.77335,1.9701e-05,1.9701e-05,1.9701e-05
