epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,134.532,0.88801,2.45023,0.8276,0.00382,0.33333,0.0058,0.00183,0.85697,4.42502,0.82215,0.00015596,0.00015596,0.00015596
30,138.873,0.86283,2.43975,0.84186,0.00382,0.33333,0.0058,0.00183,0.85697,4.42502,0.82215,0.000154352,0.000154352,0.000154352
31,143.354,0.84826,2.27474,0.80107,0.00373,0.33333,0.00541,0.00135,0.80915,4.44775,0.81699,0.00015225,0.00015225,0.00015225
32,147.816,0.889,2.44345,0.85906,0.00373,0.33333,0.00541,0.00135,0.80915,4.44775,0.81699,0.000149652,0.000149652,0.000149652
33,152.33,0.89762,2.62672,0.85825,0.00372,0.33333,0.00392,0.00168,0.79584,4.47374,0.8162,0.00014656,0.00014656,0.00014656
34,156.722,0.89762,2.72771,0.79976,0.00372,0.33333,0.00392,0.00168,0.79584,4.47374,0.8162,0.000142972,0.000142972,0.000142972
35,161.178,0.68607,2.55668,0.85082,0.00357,0.33333,0.00393,0.00168,0.80108,4.42659,0.81053,0.00013889,0.00013889,0.00013889
36,165.558,0.81838,2.85332,0.90648,0.00357,0.33333,0.00393,0.00168,0.80108,4.42659,0.81053,0.000134313,0.000134313,0.000134313
37,169.991,0.8053,2.3072,0.87635,0.00351,0.33333,0.00417,0.00138,0.84527,4.36029,0.81301,0.00012924,0.00012924,0.00012924
38,174.402,0.86471,2.628,0.81794,0.00351,0.33333,0.00417,0.00138,0.84527,4.36029,0.81301,0.000123672,0.000123672,0.000123672
39,178.852,0.85559,2.19079,0.83648,0.00353,0.33333,0.00446,0.00134,0.84162,4.34313,0.80291,0.00011761,0.00011761,0.00011761
40,183.255,0.78609,2.32996,0.85514,0.00353,0.33333,0.00446,0.00134,0.84162,4.34313,0.80291,0.000111052,0.000111052,0.000111052
41,187.706,0.90016,3.56419,0.8759,0.00353,0.33333,0.00497,0.0011,0.84278,4.29548,0.80913,0.000104,0.000104,0.000104
42,192.079,0.74533,3.77995,0.77422,0.00353,0.33333,0.00497,0.0011,0.84278,4.29548,0.80913,9.64525e-05,9.64525e-05,9.64525e-05
43,196.498,0.85138,3.22489,0.76903,0.00348,0.33333,0.00416,0.00066,0.83091,4.27258,0.80707,8.841e-05,8.841e-05,8.841e-05
44,200.888,0.95565,3.0497,0.92343,0.00348,0.33333,0.00416,0.00066,0.83091,4.27258,0.80707,7.98725e-05,7.98725e-05,7.98725e-05
45,205.304,0.90715,3.41802,0.84908,0.00358,0.33333,0.00712,0.00096,0.84134,4.24996,0.80997,7.084e-05,7.084e-05,7.084e-05
46,209.668,0.83383,2.90574,0.78981,0.00358,0.33333,0.00712,0.00096,0.84134,4.24996,0.80997,6.13125e-05,6.13125e-05,6.13125e-05
47,214.11,0.85296,2.95113,0.81629,0.00364,0.33333,0.00844,0.00116,0.83935,4.22565,0.81064,5.129e-05,5.129e-05,5.129e-05
48,218.473,0.8955,2.89782,0.83384,0.00364,0.33333,0.00844,0.00116,0.83935,4.22565,0.81064,4.07725e-05,4.07725e-05,4.07725e-05
49,222.872,0.93413,2.95789,0.83997,0.00187,0.16667,0.00285,0.00044,0.84556,4.19462,0.81153,2.976e-05,2.976e-05,2.976e-05
50,227.216,0.84415,3.25585,0.86675,0.00187,0.16667,0.00285,0.00044,0.84556,4.19462,0.81153,1.82525e-05,1.82525e-05,1.82525e-05
