epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,162.634,0.35959,0.51373,0.81696,0.98444,1,0.995,0.91235,0.40203,0.62764,0.75444,0.0556074,0.00160737,0.00160737
48,165.974,0.30925,0.4886,0.88473,0.98444,1,0.995,0.91235,0.40203,0.62764,0.75444,0.0545758,0.00157584,0.00157584
49,169.408,0.30603,0.57399,0.80216,0.98605,1,0.995,0.91235,0.49289,0.55701,0.76851,0.0535415,0.00154149,0.00154149
50,173.029,0.32439,0.55582,0.79898,0.98605,1,0.995,0.91235,0.49289,0.55701,0.76851,0.0525043,0.0015043,0.0015043
51,176.573,0.24195,0.4689,0.83938,0.98649,1,0.995,0.91235,0.4882,0.51322,0.76745,0.0514643,0.00146429,0.00146429
52,179.86,0.24669,0.55802,0.8278,0.98649,1,0.995,0.91235,0.4882,0.51322,0.76745,0.0504214,0.00142144,0.00142144
53,183.231,0.25478,0.49731,0.76734,0.98649,1,0.995,0.91235,0.4882,0.51322,0.76745,0.0493758,0.00137577,0.00137577
54,186.656,0.46515,0.58277,0.89022,0.98665,1,0.995,0.91235,0.4748,0.50065,0.7626,0.0483273,0.00132727,0.00132727
55,190.13,0.31286,0.50668,0.86857,0.98665,1,0.995,0.91235,0.4748,0.50065,0.7626,0.0472759,0.00127594,0.00127594
56,193.875,0.28631,0.46486,0.84877,0.98665,1,0.995,0.91235,0.4748,0.50065,0.7626,0.0462218,0.00122179,0.00122179
57,197.356,0.3464,0.48982,0.80925,0.98689,1,0.995,0.91235,0.41876,0.48903,0.75149,0.0451648,0.0011648,0.0011648
58,200.766,0.3045,0.5593,0.80746,0.98689,1,0.995,0.91235,0.41876,0.48903,0.75149,0.044105,0.00110499,0.00110499
59,204.233,0.42046,0.52139,0.95147,0.98689,1,0.995,0.91235,0.41876,0.48903,0.75149,0.0430423,0.00104234,0.00104234
60,207.639,0.33162,0.50666,0.81626,0.98687,1,0.995,0.91235,0.45408,0.50135,0.76445,0.0419769,0.000976871,0.000976871
61,211.107,0.25615,0.62885,0.81701,0.98687,1,0.995,0.91235,0.45408,0.50135,0.76445,0.0409086,0.000908571,0.000908571
62,214.405,0.27525,0.56742,0.73542,0.98687,1,0.995,0.91235,0.45408,0.50135,0.76445,0.0398374,0.000837443,0.000837443
63,217.929,0.28528,0.65781,0.81002,0.98656,1,0.995,0.85729,0.43895,0.48106,0.76828,0.0387635,0.000763486,0.000763486
64,221.694,0.18229,0.62026,0.78047,0.98656,1,0.995,0.85729,0.43895,0.48106,0.76828,0.0376867,0.0006867,0.0006867
65,225.277,0.22546,0.64666,0.7548,0.98656,1,0.995,0.85729,0.43895,0.48106,0.76828,0.0366071,0.000607086,0.000607086
66,228.616,0.21296,0.59043,0.79494,0.9865,1,0.995,0.93994,0.42114,0.4804,0.76987,0.0355246,0.000524643,0.000524643
67,232.273,0.21913,0.52982,0.73624,0.9865,1,0.995,0.93994,0.42114,0.4804,0.76987,0.0344394,0.000439371,0.000439371
68,235.712,0.18961,0.54696,0.80586,0.9865,1,0.995,0.93994,0.42114,0.4804,0.76987,0.0333513,0.000351271,0.000351271
69,239.026,0.2037,0.51541,0.78675,0.98656,1,0.995,0.88488,0.4373,0.48806,0.77209,0.0322603,0.000260343,0.000260343
70,242.363,0.19614,0.48381,0.85004,0.98656,1,0.995,0.88488,0.4373,0.48806,0.77209,0.0311666,0.000166586,0.000166586
