epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,5727.64,2.5224,4.16379,4.03616,0.00332,0.66667,0.00322,0.00109,2.9349,4.25135,4.16607,0.000237044,0.000237044,0.000237044
21,5756.42,2.48452,4.02888,4.03938,0.00409,0.83333,0.00459,0.00123,2.93784,4.25023,4.16821,0.0002416,0.0002416,0.0002416
22,5783.71,2.57986,4.16283,4.04519,0.00413,0.83333,0.00566,0.00139,2.94117,4.25022,4.17079,0.000245364,0.000245364,0.000245364
23,5806.85,2.57441,4.09038,3.94283,0.00416,0.83333,0.00568,0.00146,2.94502,4.25026,4.17378,0.000248336,0.000248336,0.000248336
24,5831,2.6031,4.10036,4.03703,0.00344,0.66667,0.00353,0.00103,2.94951,4.24911,4.17723,0.000250516,0.000250516,0.000250516
25,5860.35,2.5238,4.00201,3.87947,0.00423,0.83333,0.00604,0.00145,2.95449,4.2492,4.18106,0.000251904,0.000251904,0.000251904
26,5883.62,2.48879,3.87767,3.90307,0.00412,0.83333,0.00614,0.00153,2.95994,4.24791,4.18527,0.0002525,0.0002525,0.0002525
27,5906.28,2.56682,3.89145,3.83255,0.00337,0.66667,0.00555,0.00143,2.96631,4.24793,4.18999,0.000252304,0.000252304,0.000252304
28,5929.41,2.55255,3.95856,3.85092,0.0034,0.66667,0.00477,0.00132,2.97286,4.24682,4.19492,0.000251316,0.000251316,0.000251316
29,5952.42,2.50912,3.96841,3.8097,0.00343,0.66667,0.00512,0.0014,2.98022,4.24744,4.20018,0.000249536,0.000249536,0.000249536
30,5974.02,2.58567,4.01976,3.77584,0.00341,0.66667,0.00472,0.0013,2.98769,4.24676,4.20586,0.000246964,0.000246964,0.000246964
31,5995.7,2.48536,3.6096,3.71233,0.00343,0.66667,0.005,0.00147,2.99551,4.24729,4.21147,0.0002436,0.0002436,0.0002436
32,6016.93,2.61807,3.6898,3.7081,0.00344,0.66667,0.0048,0.00126,3.00323,4.2471,4.21711,0.000239444,0.000239444,0.000239444
33,6038.42,2.4326,3.7218,3.60679,0.00337,0.66667,0.00485,0.00133,3.01066,4.24703,4.22279,0.000234496,0.000234496,0.000234496
34,6059.5,2.26112,3.58835,3.60771,0.00343,0.66667,0.00491,0.00132,3.01768,4.247,4.22815,0.000228756,0.000228756,0.000228756
35,6080.9,2.40741,3.89865,3.66369,0.00344,0.66667,0.00496,0.00128,3.02467,4.24643,4.23241,0.000222224,0.000222224,0.000222224
36,6101.95,2.39915,3.59534,3.6596,0.0043,0.83333,0.00726,0.0015,3.03153,4.24698,4.23693,0.0002149,0.0002149,0.0002149
37,6122.92,2.38458,3.54079,3.60343,0.0034,0.66667,0.00504,0.00139,3.03855,4.24604,4.24163,0.000206784,0.000206784,0.000206784
38,6143.49,2.3985,3.37502,3.60129,0.00337,0.66667,0.00505,0.00128,3.04466,4.24624,4.24606,0.000197876,0.000197876,0.000197876
39,6164.04,2.53181,3.50064,3.6939,0.00341,0.66667,0.00512,0.00132,3.05088,4.24512,4.25024,0.000188176,0.000188176,0.000188176
40,6185.06,2.38633,3.45109,3.53645,0.00423,0.83333,0.00728,0.00139,3.05758,4.24521,4.25431,0.000177684,0.000177684,0.000177684
41,6206.36,2.14678,4.3631,3.41369,0.00341,0.66667,0.0051,0.00119,3.06345,4.24391,4.2586,0.0001664,0.0001664,0.0001664
42,6228.5,1.86053,4.17911,3.23979,0.00339,0.66667,0.00503,0.0013,3.06879,4.24396,4.26271,0.000154324,0.000154324,0.000154324
43,6249.31,2.11053,4.35697,3.2988,0.00338,0.66667,0.00504,0.00129,3.07398,4.24286,4.26696,0.000141456,0.000141456,0.000141456
44,6270.67,2.06352,4.13399,3.37701,0.00339,0.66667,0.00492,0.00129,3.07796,4.24285,4.27028,0.000127796,0.000127796,0.000127796
