epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,818.751,1.28831,1.39797,2.05493,0.00407,0.83333,0.00791,0.00173,3.02737,3.83611,4.24277,0.000309,0.000309,0.000309
62,833.272,1.27881,1.2686,1.95816,0.00407,0.83333,0.00813,0.00183,3.01768,3.83643,4.23626,0.000299053,0.000299053,0.000299053
63,846.788,1.15749,1.29564,1.90199,0.00406,0.83333,0.00856,0.00192,3.00484,3.83462,4.22719,0.00028861,0.00028861,0.00028861
64,860.513,1.36348,1.45045,2.17529,0.00321,0.66667,0.00736,0.00179,2.98861,3.83163,4.21806,0.000277673,0.000277673,0.000277673
65,874.261,1.18214,1.26899,1.94657,0.00406,0.83333,0.0087,0.00197,2.96821,3.82692,4.20438,0.00026624,0.00026624,0.00026624
66,888.152,1.08497,1.27373,1.84347,0.00399,0.83333,0.00866,0.00226,2.94101,3.82807,4.19034,0.000254313,0.000254313,0.000254313
67,902.43,1.12809,1.24689,1.85614,0.00396,0.83333,0.00856,0.00252,2.90855,3.82479,4.16829,0.00024189,0.00024189,0.00024189
68,916.623,1.18831,1.37934,1.98207,0.0047,1,0.01204,0.00285,2.89592,3.81133,4.153,0.000228972,0.000228972,0.000228972
69,930.869,1.1349,1.2508,1.8631,0.00468,1,0.01597,0.00367,2.87728,3.80821,4.13799,0.00021556,0.00021556,0.00021556
70,944.936,0.98974,1.18707,1.6787,0.00468,1,0.01584,0.00345,2.86972,3.79429,4.12443,0.000201652,0.000201652,0.000201652
71,958.755,0.94054,1.73863,1.66947,0.00467,1,0.01568,0.00341,2.86192,3.78224,4.11806,0.00018725,0.00018725,0.00018725
72,972.259,1.0601,1.72498,1.73505,0.00465,1,0.01598,0.00347,2.85778,3.7692,4.10734,0.000172353,0.000172353,0.000172353
73,985.829,0.94433,1.70974,1.62728,0.00462,1,0.0156,0.0036,2.84213,3.7684,4.10292,0.00015696,0.00015696,0.00015696
74,999.548,0.90553,1.53988,1.59863,0.0046,1,0.01528,0.00378,2.83032,3.75855,4.09182,0.000141073,0.000141073,0.000141073
75,1013.24,0.88299,1.48289,1.59569,0.00457,1,0.01485,0.00391,2.81065,3.74636,4.07783,0.00012469,0.00012469,0.00012469
76,1027.47,0.92185,1.51682,1.7019,0.00378,0.83333,0.01382,0.00415,2.78521,3.72628,4.05779,0.000107812,0.000107812,0.000107812
77,1040.61,0.84185,1.52701,1.5702,0.00379,0.83333,0.01413,0.00465,2.74561,3.70386,4.03285,9.044e-05,9.044e-05,9.044e-05
78,1054.34,0.79264,1.39409,1.43486,0.00381,0.83333,0.01614,0.00572,2.70654,3.69507,3.99676,7.25725e-05,7.25725e-05,7.25725e-05
79,1068.29,0.81282,1.40581,1.47668,0.00382,0.83333,0.02984,0.00994,2.66161,3.67231,3.96569,5.421e-05,5.421e-05,5.421e-05
80,1081.88,0.81895,1.48957,1.59494,0.0038,0.83333,0.03938,0.01557,2.61681,3.65339,3.93595,3.53525e-05,3.53525e-05,3.53525e-05
