epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.3708,1.76184,5.85429,1.1464,0,0,0,0,1.84481,5.21648,1.25577,0,0,0
2,32.0082,1.29395,5.24885,1.00611,0,0,0,0,1.84083,5.17481,1.2476,1.23763e-05,1.23763e-05,1.23763e-05
3,47.9994,1.49645,5.33175,1.05221,0,0,0,0,1.75247,5.16719,1.22562,2.4505e-05,2.4505e-05,2.4505e-05
4,60.8298,1.34889,5.20233,0.98344,0,0,0,0,1.59639,5.15539,1.18891,3.63862e-05,3.63862e-05,3.63862e-05
5,73.4635,1.19202,5.21975,1.01001,0,0,0,0,1.43049,5.06559,1.13276,4.802e-05,4.802e-05,4.802e-05
6,85.4799,1.19949,5.12979,0.94801,0,0,0,0,1.41292,4.95352,1.07104,5.94062e-05,5.94062e-05,5.94062e-05
7,98.5317,1.11431,4.91073,0.9239,0,0,0,0,1.333,4.78697,1.03082,7.0545e-05,7.0545e-05,7.0545e-05
8,110.043,0.90099,4.69452,0.89939,0,0,0,0,1.16473,4.80122,0.9649,8.14362e-05,8.14362e-05,8.14362e-05
9,122.166,0.88371,4.50862,0.88584,0,0,0,0,1.08195,4.75686,0.90598,9.208e-05,9.208e-05,9.208e-05
10,133.358,1.18148,4.85667,0.88594,0,0,0,0,1.00986,4.72746,0.8786,0.000102476,0.000102476,0.000102476
11,144.919,0.88718,4.31077,0.90564,0,0,0,0,0.99082,4.68218,0.85375,0.000112625,0.000112625,0.000112625
12,157.24,1.0039,4.55285,0.85291,0,0,0,0,0.99441,4.62188,0.8531,0.000122526,0.000122526,0.000122526
13,169.96,1.10517,4.29833,0.86546,0,0,0,0,0.97433,4.63683,0.86219,0.00013218,0.00013218,0.00013218
14,181.458,1.00134,3.98321,0.93306,0,0,0,0,0.95155,4.60146,0.85143,0.000141586,0.000141586,0.000141586
