epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.14705,6.8396,27.3768,3.85798,0,0,0,0,5.87667,10.0867,4.19582,0,0,0
2,9.82259,6.31052,18.1987,3.69203,0,0,0,0,5.87662,10.0956,4.19667,1.22525e-05,1.22525e-05,1.22525e-05
3,15.1476,5.66379,16.8581,3.65764,0,0,0,0,5.87657,10.1026,4.1976,2.401e-05,2.401e-05,2.401e-05
4,20.3899,5.61459,16.9947,3.74825,0,0,0,0,5.87654,10.1121,4.19858,3.52725e-05,3.52725e-05,3.52725e-05
5,25.7079,6.19672,14.6845,3.87361,0,0,0,0,5.87653,10.1193,4.1993,4.604e-05,4.604e-05,4.604e-05
6,30.8293,6.46304,25.4611,3.72479,0,0,0,0,5.87646,10.1266,4.20012,5.63125e-05,5.63125e-05,5.63125e-05
7,36.2085,5.85831,17.6484,3.70456,0,0,0,0,5.87643,10.1334,4.20103,6.609e-05,6.609e-05,6.609e-05
8,41.5217,4.72995,10.4771,3.7456,0,0,0,0,5.87637,10.1398,4.20183,7.53725e-05,7.53725e-05,7.53725e-05
9,46.5753,5.51895,13.892,3.71924,0,0,0,0,5.87631,10.1459,4.20281,8.416e-05,8.416e-05,8.416e-05
10,51.8253,5.26801,21.8447,3.59924,0,0,0,0,5.87622,10.1566,4.20381,9.24525e-05,9.24525e-05,9.24525e-05
11,57.0749,5.15497,12.7249,3.75516,0,0,0,0,5.87618,10.1649,4.20511,0.00010025,0.00010025,0.00010025
12,62.3765,4.66473,15.9314,3.57535,0,0,0,0,5.87617,10.1751,4.20647,0.000107553,0.000107553,0.000107553
13,67.6196,4.95574,18.2258,3.45627,0,0,0,0,5.87598,10.1817,4.20803,0.00011436,0.00011436,0.00011436
14,72.725,4.70617,14.8689,3.72462,0,0,0,0,5.87588,10.1946,4.20955,0.000120672,0.000120672,0.000120672
15,78.259,4.71011,12.0276,3.89212,0,0,0,0,5.87583,10.2024,4.21092,0.00012649,0.00012649,0.00012649
16,83.8513,6.15575,15.9944,3.8244,0,0,0,0,5.87588,10.2092,4.21234,0.000131813,0.000131813,0.000131813
17,89.3552,4.9732,20.2651,3.47357,0,0,0,0,5.8759,10.2146,4.21388,0.00013664,0.00013664,0.00013664
18,94.6067,6.00162,23.8985,3.60877,0,0,0,0,5.8759,10.2146,4.21388,0.000140972,0.000140972,0.000140972
19,99.8962,6.38567,25.8887,3.61707,0,0,0,0,5.87597,10.2307,4.21631,0.00014481,0.00014481,0.00014481
20,105.198,4.98319,18.2594,3.41167,0,0,0,0,5.87597,10.2307,4.21631,0.000148153,0.000148153,0.000148153
21,110.729,6.49975,26.4504,3.37154,0,0,0,0,5.87596,10.2464,4.21926,0.000151,0.000151,0.000151
22,116.237,5.03508,15.1653,3.40865,0,0,0,0,5.87596,10.2464,4.21926,0.000153353,0.000153353,0.000153353
23,121.644,5.17168,14.6421,3.50135,0,0,0,0,5.87585,10.2604,4.22222,0.00015521,0.00015521,0.00015521
24,127.099,3.73337,12.8094,3.47768,0,0,0,0,5.87585,10.2604,4.22222,0.000156573,0.000156573,0.000156573
25,132.101,5.27602,19.8005,3.26427,0,0,0,0,5.87593,10.2785,4.22549,0.00015744,0.00015744,0.00015744
26,137.274,6.1544,31.4649,3.28218,0,0,0,0,5.87593,10.2785,4.22549,0.000157812,0.000157812,0.000157812
27,142.722,5.97078,37.3629,3.294,0,0,0,0,5.87595,10.2916,4.22878,0.00015769,0.00015769,0.00015769
28,147.778,6.29477,27.6193,3.20737,0,0,0,0,5.87595,10.2916,4.22878,0.000157072,0.000157072,0.000157072
