epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,41.8984,1.07614,1.17708,1.04487,0.77127,0.69704,0.79751,0.55094,1.22136,1.50215,1.12021,0.00092825,0.00092825,0.00092825
15,44.7545,1.08266,1.15313,1.04918,0.81385,0.63538,0.75507,0.54999,1.12022,1.63691,1.09599,0.0009035,0.0009035,0.0009035
16,47.5542,1.08063,1.14143,1.04763,0.78997,0.69563,0.79362,0.53943,1.20405,1.33485,1.09546,0.00087875,0.00087875,0.00087875
17,50.3619,1.05958,1.03061,1.02249,0.77097,0.60385,0.77049,0.53214,1.23216,1.40397,1.11559,0.000854,0.000854,0.000854
18,53.1669,1.05646,1.03226,1.01401,0.74293,0.68506,0.77254,0.51343,1.23821,1.38597,1.0856,0.00082925,0.00082925,0.00082925
19,55.9665,1.03518,1.04902,1.00217,0.8187,0.57325,0.74244,0.52483,1.10874,1.30562,1.03344,0.0008045,0.0008045,0.0008045
20,58.7727,1.00202,1.02168,1.01846,0.82084,0.75524,0.83591,0.59822,1.14803,1.30908,1.05537,0.00077975,0.00077975,0.00077975
21,61.5831,0.99458,0.95909,1.00261,0.78268,0.7451,0.85234,0.61026,1.07623,1.25384,1.04058,0.000755,0.000755,0.000755
22,64.3856,0.9501,0.91922,0.99173,0.71916,0.78824,0.81348,0.58296,1.14421,1.3739,1.05414,0.00073025,0.00073025,0.00073025
23,67.2006,0.97821,0.91911,0.992,0.85514,0.72162,0.84713,0.57341,1.25895,1.23893,1.09343,0.0007055,0.0007055,0.0007055
24,70.0417,0.92945,0.89556,0.97139,0.78776,0.83619,0.86577,0.6219,1.08574,1.10495,1.01966,0.00068075,0.00068075,0.00068075
25,72.8404,0.90852,0.8818,0.97835,0.81099,0.76081,0.8661,0.61958,1.09508,1.11076,1.05173,0.000656,0.000656,0.000656
26,75.6262,0.90975,0.82927,0.96721,0.85002,0.80895,0.87188,0.62795,1.10338,1.0213,1.03513,0.00063125,0.00063125,0.00063125
27,78.4369,0.88744,0.79651,0.9575,0.80894,0.79535,0.86602,0.63013,1.10521,1.04862,1.04342,0.0006065,0.0006065,0.0006065
28,81.2304,0.917,0.83653,0.9738,0.87639,0.78208,0.88239,0.63956,1.08356,1.07611,1.03524,0.00058175,0.00058175,0.00058175
29,84.0176,0.9186,0.8305,0.93997,0.88208,0.77233,0.88551,0.62447,1.12291,1.07762,1.04895,0.000557,0.000557,0.000557
30,86.8165,0.86844,0.77802,0.95082,0.86215,0.70262,0.8472,0.60057,1.14078,1.0456,1.04623,0.00053225,0.00053225,0.00053225
31,89.5918,0.88848,0.81537,0.96516,0.83754,0.73706,0.83459,0.58932,1.15755,1.04168,1.04372,0.0005075,0.0005075,0.0005075
32,92.3843,0.8373,0.77056,0.93426,0.83019,0.80685,0.88269,0.6342,1.10451,0.97525,1.02735,0.00048275,0.00048275,0.00048275
33,95.1621,0.85319,0.7405,0.94384,0.88165,0.70758,0.85466,0.62721,1.08517,0.9752,1.01854,0.000458,0.000458,0.000458
34,97.9623,0.87625,0.75419,0.95485,0.81905,0.82317,0.88485,0.64814,1.08689,0.98116,1.02588,0.00043325,0.00043325,0.00043325
35,100.749,0.82747,0.73066,0.94086,0.83,0.86617,0.88098,0.61774,1.14189,1.00711,1.05309,0.0004085,0.0004085,0.0004085
36,103.551,0.81926,0.71536,0.93202,0.88447,0.80892,0.90138,0.66603,1.04879,0.94635,1.02098,0.00038375,0.00038375,0.00038375
37,106.34,0.81309,0.70445,0.92242,0.90087,0.83934,0.92376,0.67872,1.06204,0.88199,1.02087,0.000359,0.000359,0.000359
38,109.142,0.82141,0.70086,0.93459,0.86804,0.86117,0.92075,0.67799,1.07181,0.87337,1.02468,0.00033425,0.00033425,0.00033425
39,111.905,0.80149,0.7118,0.92473,0.85884,0.90932,0.91871,0.67809,1.05183,0.87873,1.00606,0.0003095,0.0003095,0.0003095
40,114.683,0.77657,0.68201,0.92241,0.84728,0.87589,0.9106,0.66822,1.09432,0.89824,1.02139,0.00028475,0.00028475,0.00028475
41,118.763,0.73665,0.75177,0.90503,0.8026,0.84261,0.88226,0.64444,1.08716,0.97238,1.01786,0.00026,0.00026,0.00026
42,121.592,0.74309,0.75584,0.91137,0.86582,0.8305,0.893,0.67598,1.04859,0.92802,1.01663,0.00023525,0.00023525,0.00023525
43,124.408,0.70952,0.656,0.90228,0.8867,0.82256,0.89982,0.65701,1.0858,0.86254,1.04146,0.0002105,0.0002105,0.0002105
44,127.2,0.6963,0.6689,0.89019,0.91083,0.79458,0.91056,0.68136,1.04053,0.8443,1.00572,0.00018575,0.00018575,0.00018575
45,129.986,0.68035,0.63665,0.88333,0.84101,0.8021,0.89531,0.65324,1.06689,0.86794,1.01713,0.000161,0.000161,0.000161
46,132.755,0.66295,0.62305,0.86376,0.80865,0.88182,0.91508,0.67923,1.0485,0.83839,1.00301,0.00013625,0.00013625,0.00013625
47,135.546,0.69134,0.65051,0.87965,0.90075,0.81099,0.92022,0.68832,1.04055,0.82865,1.00105,0.0001115,0.0001115,0.0001115
48,138.324,0.68592,0.62339,0.87967,0.82532,0.87868,0.9232,0.68544,1.03636,0.83578,1.00325,8.675e-05,8.675e-05,8.675e-05
49,141.09,0.65041,0.60898,0.86907,0.89262,0.8434,0.92193,0.68361,1.03422,0.84203,1.00425,6.2e-05,6.2e-05,6.2e-05
50,143.851,0.6795,0.60616,0.8838,0.89569,0.83457,0.91634,0.68239,1.02952,0.84388,1.0028,3.725e-05,3.725e-05,3.725e-05
