epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,253.786,4.65593,7.49826,4.07727,0,0,0,0,5.25959,6.73389,4.0504,0.0860545,0.0010545,0.0010545
17,267.447,4.81656,8.58472,4.11626,0,0,0,0,5.25089,6.70423,4.04423,0.0850931,0.00109312,0.00109312
18,281.39,5.09828,8.50268,4.05279,0,0,0,0,5.25089,6.70423,4.04423,0.0841278,0.00112778,0.00112778
19,295.531,5.49672,8.42579,4.12253,0,0,0,0,5.23775,6.66023,4.0349,0.0831585,0.00115848,0.00115848
20,309.715,4.84285,7.65241,4.00827,0,0,0,0,5.23775,6.66023,4.0349,0.0821852,0.00118522,0.00118522
21,323.721,5.46121,8.28116,4.05025,0,0,0,0,5.2252,6.61922,4.02575,0.081208,0.001208,0.001208
22,341.557,4.53234,7.75181,4.01914,0,0,0,0,5.2252,6.61922,4.02575,0.0802268,0.00122682,0.00122682
23,357.392,4.20898,7.41119,4.00482,0,0,0,0,5.21243,6.58162,4.01687,0.0792417,0.00124168,0.00124168
24,370.837,4.33157,7.65803,4.00884,0,0,0,0,5.21243,6.58162,4.01687,0.0782526,0.00125258,0.00125258
25,383.24,4.79588,7.45478,3.99755,0,0,0,0,5.20059,6.54775,4.00898,0.0772595,0.00125952,0.00125952
26,395.529,5.35777,8.30962,3.90773,0,0,0,0,5.20059,6.54775,4.00898,0.0762625,0.0012625,0.0012625
27,408.116,5.48939,8.56388,3.9418,0,0,0,0,5.18514,6.50767,3.99855,0.0752615,0.00126152,0.00126152
28,420.44,4.79343,8.38586,3.8552,0,0,0,0,5.18514,6.50767,3.99855,0.0742566,0.00125658,0.00125658
29,432.769,4.83359,7.11665,3.90555,0,0,0,0,5.173,6.47159,3.99046,0.0732477,0.00124768,0.00124768
30,445.11,4.03527,6.45467,3.97078,0,0,0,0,5.173,6.47159,3.99046,0.0722348,0.00123482,0.00123482
31,457.487,4.86599,7.25863,3.90974,0,0,0,0,5.15982,6.43711,3.98189,0.071218,0.001218,0.001218
32,469.89,4.32695,7.30153,3.8888,0,0,0,0,5.15982,6.43711,3.98189,0.0701972,0.00119722,0.00119722
33,482.426,4.72904,7.62924,3.8434,0,0,0,0,5.14921,6.41608,3.9752,0.0691725,0.00117248,0.00117248
34,494.789,5.0447,8.21437,3.88713,0,0,0,0,5.14921,6.41608,3.9752,0.0681438,0.00114378,0.00114378
35,507.264,3.41465,6.67203,3.95364,0,0,0,0,5.13878,6.38839,3.9687,0.0671111,0.00111112,0.00111112
36,519.571,4.17705,7.16078,3.82585,0,0,0,0,5.13878,6.38839,3.9687,0.0660745,0.0010745,0.0010745
37,532.41,4.8412,6.66103,3.79112,0,0,0,0,5.12747,6.36744,3.96176,0.0650339,0.00103392,0.00103392
38,545.153,4.46897,6.80521,3.919,0,0,0,0,5.12747,6.36744,3.96176,0.0639894,0.00098938,0.00098938
39,557.473,3.76993,6.399,3.77269,0,0,0,0,5.11708,6.34493,3.95562,0.0629409,0.00094088,0.00094088
40,569.816,4.21553,6.23055,3.74906,0,0,0,0,5.11708,6.34493,3.95562,0.0618884,0.00088842,0.00088842
41,582,3.79155,8.25745,4.00943,0,0,0,0,5.10747,6.33036,3.95008,0.060832,0.000832,0.000832
42,594.438,4.27368,10.2341,3.92729,0,0,0,0,5.10747,6.33036,3.95008,0.0597716,0.00077162,0.00077162
43,606.729,3.74635,8.39552,3.80051,0,0,0,0,5.09966,6.31097,3.94567,0.0587073,0.00070728,0.00070728
44,618.998,3.45836,8.12321,3.91472,0,0,0,0,5.09966,6.31097,3.94567,0.057639,0.00063898,0.00063898
45,631.289,4.45067,8.85284,3.81767,0,0,0,0,5.09239,6.29846,3.94147,0.0565667,0.00056672,0.00056672
46,644.936,4.01626,8.20714,3.61742,0,0,0,0,5.09239,6.29846,3.94147,0.0554905,0.0004905,0.0004905
47,658.339,3.93375,7.92075,3.94997,0,0,0,0,5.08631,6.28788,3.93807,0.0544103,0.00041032,0.00041032
48,670.973,3.37513,7.57243,3.94387,0,0,0,0,5.08631,6.28788,3.93807,0.0533262,0.00032618,0.00032618
49,683.587,4.05747,8.0422,3.70872,0,0,0,0,5.08046,6.27387,3.93478,0.0522381,0.00023808,0.00023808
50,696.043,3.33653,7.67014,3.99644,0,0,0,0,5.08046,6.27387,3.93478,0.051146,0.00014602,0.00014602
