epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.86626,0.54438,1.39949,0.93378,0.93609,1,0.995,0.89607,0.51209,1.8385,0.8052,0.1,0,0
2,6.97442,0.55268,1.36806,0.89956,0.93889,1,0.995,0.89607,0.52229,1.82863,0.8077,0.099098,9.802e-05,9.802e-05
3,10.0193,0.3997,1.21321,0.80776,0.93768,1,0.995,0.89607,0.52528,1.80481,0.80518,0.0981921,0.00019208,0.00019208
4,13.0446,0.4172,1.34482,0.84126,0.93669,1,0.995,0.89607,0.49718,1.8051,0.7986,0.0972822,0.00028218,0.00028218
5,16.3999,0.3808,1.22304,0.79208,0.94,1,0.995,0.92907,0.46534,1.79825,0.78519,0.0963683,0.00036832,0.00036832
6,19.9084,0.45079,1.27025,0.82441,0.94459,1,0.995,0.92904,0.44995,1.77766,0.78076,0.0954505,0.0004505,0.0004505
7,23.3719,0.39551,1.31869,0.86383,0.9469,1,0.995,0.92904,0.4554,1.75152,0.77714,0.0945287,0.00052872,0.00052872
8,26.8582,0.478,1.26918,0.82988,0.94436,1,0.995,0.89607,0.50335,1.72754,0.77317,0.093603,0.00060298,0.00060298
9,30.2597,0.42191,1.23093,0.90561,0.9462,1,0.995,0.89607,0.51657,1.7242,0.77502,0.0926733,0.00067328,0.00067328
10,33.684,0.45536,1.19209,0.83295,0.94694,1,0.995,0.89607,0.54539,1.67031,0.78173,0.0917396,0.00073962,0.00073962
11,37.0651,0.5232,1.08614,0.88574,0.94797,1,0.995,0.92904,0.48212,1.67792,0.76718,0.090802,0.000802,0.000802
12,40.4869,0.38114,1.02024,0.86938,0.95045,1,0.995,0.92904,0.47435,1.65472,0.77066,0.0898604,0.00086042,0.00086042
13,44.0999,0.35871,1.11684,0.87185,0.95166,1,0.995,0.8955,0.48042,1.62024,0.76132,0.0889149,0.00091488,0.00091488
14,47.7033,0.51773,1.23879,0.94399,0.94598,1,0.995,0.89607,0.52594,1.65178,0.77076,0.0879654,0.00096538,0.00096538
15,51.361,0.4703,1.08379,1.03675,0.93928,1,0.995,0.89607,0.55199,1.64802,0.79097,0.0870119,0.00101192,0.00101192
16,55.0164,0.52665,1.09593,0.94272,0.9399,1,0.995,0.85154,0.53841,1.64765,0.78584,0.0860545,0.0010545,0.0010545
17,58.7133,0.34148,0.95208,0.83947,0.94501,1,0.995,0.88507,0.51531,1.67986,0.79315,0.0850931,0.00109312,0.00109312
18,62.1138,0.28923,0.94157,0.83242,0.94501,1,0.995,0.88507,0.51531,1.67986,0.79315,0.0841278,0.00112778,0.00112778
19,65.4904,0.40942,0.91547,0.90586,0.94919,1,0.995,0.90707,0.42349,1.62472,0.77691,0.0831585,0.00115848,0.00115848
20,69.029,0.28364,0.86357,0.8004,0.94919,1,0.995,0.90707,0.42349,1.62472,0.77691,0.0821852,0.00118522,0.00118522
21,72.7399,0.30292,0.82111,0.7684,0.95214,1,0.995,0.95104,0.41347,1.59463,0.77823,0.081208,0.001208,0.001208
22,76.1955,0.46206,0.944,0.94311,0.95214,1,0.995,0.95104,0.41347,1.59463,0.77823,0.0802268,0.00122682,0.00122682
23,79.5487,0.36436,0.94022,0.76549,0.95233,1,0.995,0.88507,0.49275,1.57743,0.79144,0.0792417,0.00124168,0.00124168
24,83.025,0.35703,0.88422,0.8892,0.95233,1,0.995,0.88507,0.49275,1.57743,0.79144,0.0782526,0.00125258,0.00125258
25,86.4393,0.38745,0.82812,0.89827,0.94916,1,0.995,0.88507,0.50854,1.53978,0.79139,0.0772595,0.00125952,0.00125952
26,89.8143,0.34972,0.87824,0.89566,0.94916,1,0.995,0.88507,0.50854,1.53978,0.79139,0.0762625,0.0012625,0.0012625
27,93.5084,0.37499,0.78055,0.82724,0.95168,1,0.995,0.88507,0.5446,1.52733,0.80579,0.0752615,0.00126152,0.00126152
28,97.0797,0.32581,0.70177,0.80115,0.95168,1,0.995,0.88507,0.5446,1.52733,0.80579,0.0742566,0.00125658,0.00125658
29,100.703,0.39074,0.80136,0.92615,0.94888,1,0.995,0.88507,0.50773,1.51149,0.79589,0.0732477,0.00124768,0.00124768
30,104.09,0.44592,0.97698,0.89088,0.94888,1,0.995,0.88507,0.50773,1.51149,0.79589,0.0722348,0.00123482,0.00123482
31,107.495,0.44097,0.85446,0.89642,0.94766,1,0.995,0.88507,0.52346,1.50289,0.80901,0.071218,0.001218,0.001218
32,111.023,0.33142,0.7111,0.77177,0.94766,1,0.995,0.88507,0.52346,1.50289,0.80901,0.0701972,0.00119722,0.00119722
33,114.366,0.54958,0.84388,0.9811,0.95606,1,0.995,0.88507,0.56142,1.52364,0.80915,0.0691725,0.00117248,0.00117248
34,117.78,0.4046,0.77007,0.84073,0.95606,1,0.995,0.88507,0.56142,1.52364,0.80915,0.0681438,0.00114378,0.00114378
35,121.244,0.40118,0.71036,0.88709,0.96169,1,0.995,0.84111,0.67804,1.50713,0.82559,0.0671111,0.00111112,0.00111112
36,124.642,0.29153,0.76684,0.77158,0.96169,1,0.995,0.84111,0.67804,1.50713,0.82559,0.0660745,0.0010745,0.0010745
37,128.248,0.36452,0.81213,0.79441,0.96576,1,0.995,0.88507,0.59973,1.46423,0.8057,0.0650339,0.00103392,0.00103392
38,131.692,0.4733,0.70582,0.88181,0.96576,1,0.995,0.88507,0.59973,1.46423,0.8057,0.0639894,0.00098938,0.00098938
39,135.211,0.32396,0.68728,0.83533,0.96778,1,0.995,0.88507,0.53531,1.44594,0.79816,0.0629409,0.00094088,0.00094088
40,138.549,0.26265,0.64432,0.82801,0.96778,1,0.995,0.88507,0.53531,1.44594,0.79816,0.0618884,0.00088842,0.00088842
41,142.069,0.29806,0.88669,0.78894,0.96521,1,0.995,0.88507,0.5219,1.4168,0.79036,0.060832,0.000832,0.000832
42,145.72,0.25064,0.84951,0.71653,0.96521,1,0.995,0.88507,0.5219,1.4168,0.79036,0.0597716,0.00077162,0.00077162
43,149.323,0.23037,0.78497,0.77172,0.96858,1,0.995,0.88507,0.47664,1.38178,0.7851,0.0587073,0.00070728,0.00070728
44,152.874,0.27196,0.76162,0.84834,0.96858,1,0.995,0.88507,0.47664,1.38178,0.7851,0.057639,0.00063898,0.00063898
45,156.401,0.22612,0.82134,0.75226,0.97091,1,0.995,0.88507,0.4968,1.36121,0.78641,0.0565667,0.00056672,0.00056672
46,159.841,0.19329,0.7405,0.66629,0.97091,1,0.995,0.88507,0.4968,1.36121,0.78641,0.0554905,0.0004905,0.0004905
47,163.191,0.23111,0.76229,0.7618,0.97416,1,0.995,0.88507,0.54121,1.34821,0.79535,0.0544103,0.00041032,0.00041032
48,166.647,0.20035,0.79205,0.88549,0.97416,1,0.995,0.88507,0.54121,1.34821,0.79535,0.0533262,0.00032618,0.00032618
49,170.05,0.20669,0.73668,0.72441,0.97602,1,0.995,0.88507,0.52888,1.32356,0.79326,0.0522381,0.00023808,0.00023808
50,173.483,0.26849,0.72931,0.74653,0.97602,1,0.995,0.88507,0.52888,1.32356,0.79326,0.051146,0.00014602,0.00014602
