epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,191.975,5.72769,15.8884,4.18132,0,0,0,0,5.85185,7.48214,4.14796,0.060832,0.000832,0.000832
42,196.72,5.33435,19.3621,4.13701,0,0,0,0,5.85185,7.48214,4.14796,0.0597716,0.00077162,0.00077162
43,201.446,5.9154,16.6083,4.14808,0,0,0,0,5.85093,7.42681,4.14729,0.0587073,0.00070728,0.00070728
44,206.091,6.47701,17.4614,4.10684,0,0,0,0,5.85093,7.42681,4.14729,0.057639,0.00063898,0.00063898
45,210.693,5.13242,20.368,4.35607,0,0,0,0,5.85016,7.37723,4.14675,0.0565667,0.00056672,0.00056672
46,215.302,6.25789,27.9122,4.22479,0,0,0,0,5.85016,7.37723,4.14675,0.0554905,0.0004905,0.0004905
47,219.861,5.12756,18.4527,4.16711,0,0,0,0,5.8494,7.33036,4.14637,0.0544103,0.00041032,0.00041032
48,224.606,5.96739,15.0613,4.14346,0,0,0,0,5.8494,7.33036,4.14637,0.0533262,0.00032618,0.00032618
49,229.245,6.58613,36.7735,4.4168,0,0,0,0,5.84863,7.28645,4.14606,0.0522381,0.00023808,0.00023808
50,233.804,5.82828,14.101,4.54966,0,0,0,0,5.84863,7.28645,4.14606,0.051146,0.00014602,0.00014602
