epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,309.534,0.45566,0.9228,0.8091,0.95388,0.66667,0.66603,0.5483,0.66205,2.51523,0.77813,0.000246964,0.000246964,0.000246964
60,315.151,0.48422,0.92681,0.8069,0.96134,0.66667,0.66628,0.54821,0.6584,2.46406,0.77749,0.000245381,0.000245381,0.000245381
61,320.859,0.5276,0.85659,0.81181,0.96134,0.66667,0.66628,0.54821,0.6584,2.46406,0.77749,0.0002436,0.0002436,0.0002436
62,326.381,0.47763,0.99753,0.83561,0.96134,0.66667,0.66628,0.54821,0.6584,2.46406,0.77749,0.000241621,0.000241621,0.000241621
63,331.956,0.51225,0.93966,0.84743,0.96106,0.66667,0.66637,0.55655,0.63315,2.42133,0.77347,0.000239444,0.000239444,0.000239444
64,337.469,0.53634,0.85338,0.7929,0.96106,0.66667,0.66637,0.55655,0.63315,2.42133,0.77347,0.000237069,0.000237069,0.000237069
65,343.118,0.49416,0.90205,0.82421,0.96106,0.66667,0.66637,0.55655,0.63315,2.42133,0.77347,0.000234496,0.000234496,0.000234496
66,348.802,0.50301,0.89111,0.83121,0.95799,0.66667,0.66652,0.55639,0.60838,2.35004,0.76702,0.000231725,0.000231725,0.000231725
67,354.652,0.5202,0.86423,0.80203,0.95799,0.66667,0.66652,0.55639,0.60838,2.35004,0.76702,0.000228756,0.000228756,0.000228756
68,360.234,0.46779,0.92971,0.76876,0.95799,0.66667,0.66652,0.55639,0.60838,2.35004,0.76702,0.000225589,0.000225589,0.000225589
69,365.872,0.49895,0.92313,0.8161,0.95417,0.66667,0.66671,0.59772,0.57863,2.27371,0.76247,0.000222224,0.000222224,0.000222224
70,371.662,0.51503,1.00593,0.85679,0.95417,0.66667,0.66671,0.59772,0.57863,2.27371,0.76247,0.000218661,0.000218661,0.000218661
71,377.154,0.46772,0.91169,0.75561,0.95417,0.66667,0.66671,0.59772,0.57863,2.27371,0.76247,0.0002149,0.0002149,0.0002149
72,382.636,0.48135,0.83282,0.81764,0.95301,0.66667,0.6667,0.57276,0.57039,2.22448,0.76231,0.000210941,0.000210941,0.000210941
73,387.986,0.42274,0.97494,0.84062,0.95301,0.66667,0.6667,0.57276,0.57039,2.22448,0.76231,0.000206784,0.000206784,0.000206784
74,393.512,0.46906,0.91372,0.8266,0.95301,0.66667,0.6667,0.57276,0.57039,2.22448,0.76231,0.000202429,0.000202429,0.000202429
75,399.178,0.46866,0.8556,0.78743,0.9622,0.66667,0.66487,0.58901,0.60031,2.15232,0.76747,0.000197876,0.000197876,0.000197876
76,405.039,0.47032,0.93018,0.81336,0.9622,0.66667,0.66487,0.58901,0.60031,2.15232,0.76747,0.000193125,0.000193125,0.000193125
77,410.523,0.46431,0.85103,0.78547,0.9622,0.66667,0.66487,0.58901,0.60031,2.15232,0.76747,0.000188176,0.000188176,0.000188176
78,416.173,0.46808,0.81333,0.78497,0.97315,0.66667,0.66596,0.58914,0.6204,2.09576,0.77173,0.000183029,0.000183029,0.000183029
79,421.887,0.47723,0.95583,0.80764,0.97315,0.66667,0.66596,0.58914,0.6204,2.09576,0.77173,0.000177684,0.000177684,0.000177684
80,427.511,0.44218,0.89832,0.83404,0.97315,0.66667,0.66596,0.58914,0.6204,2.09576,0.77173,0.000172141,0.000172141,0.000172141
81,433.158,0.45566,0.85974,0.80666,0.98141,0.66667,0.66537,0.5806,0.63889,2.03092,0.77192,0.0001664,0.0001664,0.0001664
82,438.929,0.46208,0.8875,0.76974,0.98141,0.66667,0.66537,0.5806,0.63889,2.03092,0.77192,0.000160461,0.000160461,0.000160461
83,444.271,0.4739,0.79436,0.75759,0.98141,0.66667,0.66537,0.5806,0.63889,2.03092,0.77192,0.000154324,0.000154324,0.000154324
84,449.783,0.4261,1.05112,0.78856,0.98617,0.66667,0.66445,0.56391,0.64198,1.99956,0.77047,0.000147989,0.000147989,0.000147989
85,455.619,0.43477,0.88362,0.76829,0.98617,0.66667,0.66445,0.56391,0.64198,1.99956,0.77047,0.000141456,0.000141456,0.000141456
86,461.104,0.49185,0.86242,0.7936,0.98617,0.66667,0.66445,0.56391,0.64198,1.99956,0.77047,0.000134725,0.000134725,0.000134725
87,466.637,0.42303,0.87566,0.81315,0.98617,0.66667,0.66445,0.56391,0.64198,1.99956,0.77047,0.000127796,0.000127796,0.000127796
88,472.199,0.45839,0.89885,0.80001,0.98653,0.66667,0.66445,0.56392,0.63339,1.9641,0.76596,0.000120669,0.000120669,0.000120669
89,477.814,0.42979,0.80357,0.77975,0.98653,0.66667,0.66445,0.56392,0.63339,1.9641,0.76596,0.000113344,0.000113344,0.000113344
90,483.402,0.40714,0.93351,0.81496,0.98653,0.66667,0.66445,0.56392,0.63339,1.9641,0.76596,0.000105821,0.000105821,0.000105821
91,489.134,0.44644,1.43275,0.81323,0.98653,0.66667,0.66445,0.56392,0.63339,1.9641,0.76596,9.81e-05,9.81e-05,9.81e-05
92,494.635,0.40113,1.17658,0.76631,0.98623,0.66667,0.66432,0.54734,0.62627,1.9424,0.76517,9.0181e-05,9.0181e-05,9.0181e-05
93,500.375,0.46588,1.19767,0.79769,0.98623,0.66667,0.66432,0.54734,0.62627,1.9424,0.76517,8.2064e-05,8.2064e-05,8.2064e-05
94,506.07,0.43995,1.09303,0.80502,0.98623,0.66667,0.66432,0.54734,0.62627,1.9424,0.76517,7.3749e-05,7.3749e-05,7.3749e-05
95,511.623,0.50995,1.24317,0.79921,0.98623,0.66667,0.66432,0.54734,0.62627,1.9424,0.76517,6.5236e-05,6.5236e-05,6.5236e-05
96,517.306,0.41495,1.19091,0.83959,0.98636,0.66667,0.66433,0.54734,0.61461,1.98064,0.76681,5.6525e-05,5.6525e-05,5.6525e-05
97,522.796,0.47424,1.22863,0.79187,0.98636,0.66667,0.66433,0.54734,0.61461,1.98064,0.76681,4.7616e-05,4.7616e-05,4.7616e-05
98,528.34,0.43122,1.1304,0.77819,0.98636,0.66667,0.66433,0.54734,0.61461,1.98064,0.76681,3.8509e-05,3.8509e-05,3.8509e-05
99,533.892,0.46774,1.14807,0.78948,0.98636,0.66667,0.66433,0.54734,0.61461,1.98064,0.76681,2.9204e-05,2.9204e-05,2.9204e-05
100,539.571,0.43708,1.19439,0.77163,0.98603,0.66667,0.66333,0.56383,0.60902,1.96217,0.76917,1.9701e-05,1.9701e-05,1.9701e-05
